epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,effective_lambda_envpred,effective_lambda_future_mi,effective_lambda_swap,effective_lambda_sep,effective_lambda_mask_sparse,aux_schedule_factor,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,z_cons_loss,y_cons_loss,effective_lambda_z_cons,effective_lambda_y_cons,persistence_mi_loss,envpred_loss,future_mi_loss,future_mi_type,env_fut_nll,env_fut_nll_plus,env_fut_nll_minus,env_fut_kl,pred_fut_logvar_mean,pred_fut_mu_norm,future_mi_valid,sep_loss,sep_mi_type,club_upper_bound,club_fit_nll,cross_cov_loss,hsic_loss,rank_loss,mask_sparse_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,swap_weight_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,mask_mean,mask_std,mask_min,mask_max,mask_entropy,mask_active_ratio,env_plus_norm,env_minus_norm,env_hist_norm,env_fut_norm,env_fut_pred_norm,fusion_gamma_abs_mean,fusion_beta_abs_mean,timestamp_valid,cur_time_emb_norm,seq_time_emb_norm,future_time_emb_norm,backbone_aux_loss,grad_consensus/agree_mean,grad_consensus/agree_std,grad_consensus/agree_min,grad_consensus/agree_max,grad_consensus/rho_mean,grad_consensus/rho_max,grad_consensus/using_fallback_z_inv,grad_consensus/ema_agree_mean,curriculum_horizon,cast_vq_loss,cast_commit_loss,cast_mi_loss,stone_graph_perturb_loss,stone_spatial_graph_entropy,stone_temporal_graph_entropy,val_mae,val_mse,val_rmse,val_mape,val_wape,val_mae_h3,val_rmse_h3,val_mape_h3,val_wape_h3,val_mae_h6,val_rmse_h6,val_mape_h6,val_wape_h6,val_mae_h12,val_rmse_h12,val_mape_h12,val_wape_h12,val_mae_avg12,val_rmse_avg12,val_mape_avg12,val_wape_avg12,lr
1,20,train,41.521270751953125,34.60116958618164,34.60051345825195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5105171799659729,0.5105171203613281,0.510509192943573,0.0,-0.003437228500843048,0.44758427143096924,1.0,0.0,1.0,0.0,0.0,0.00016350109945051372,0.0,0.0,0.0,0.0,0.2652599513530731,0.006765322294086218,0.23845627903938293,0.2883759140968323,0.5778719186782837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001372000842820853,0.46889013051986694,0.0662824958562851,1.002233862876892,0.0,34.60051345825195,34.60116958618164,34.60116958618164,0.06463120877742767,-0.009267445653676987,1.4143479443173845e-10,0.0,0.0,5.851386070251465,5.851386070251465,1.677775502204895,1.677775502204895,0.3601924777030945,0.0,0.0,0.0,0.0,0.2652599513530731,0.01548054814338684,0.18880683183670044,0.3450075089931488,0.5778719186782837,0.0,1.6803083419799805,1.678164005279541,1.677775502204895,1.6762499809265137,0.44758427143096924,0.0,0.011343718506395817,1.0,3.3359382152557373,3.3151652812957764,3.2609736919403076,0.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,40,train,36.24473190307617,30.203454971313477,30.206392288208008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5065802335739136,0.5065802335739136,0.5065573453903198,0.0,-0.003406103467568755,0.44302448630332947,1.0,0.0,1.0,0.0,0.0,0.00016272116045001894,0.0,0.0,0.0,0.0,0.2726013660430908,0.003981851041316986,0.2600710988044739,0.2897301912307739,0.5855939984321594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000171265855897218,0.461251437664032,0.07437432557344437,0.9978328943252563,0.0,30.206392288208008,30.203454971313477,30.203454971313477,0.045291852205991745,-0.005509722046554089,3.7941358388415836e-11,0.0,0.0,5.558487415313721,5.558487415313721,1.6817412376403809,1.6817412376403809,0.2131575047969818,0.0,0.0,0.0,0.0,0.2726013958454132,0.009656176902353764,0.23065690696239471,0.31785306334495544,0.5855939984321594,0.0,1.6835628747940063,1.6815760135650635,1.6817412376403809,1.6827694177627563,0.44302448630332947,0.0,0.011916723102331161,1.0,3.072697401046753,3.04194974899292,3.017601490020752,0.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,60,train,31.888633728027344,26.573652267456055,26.574909210205078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5043169856071472,0.5043169856071472,0.5042979717254639,0.0,-0.0034802709706127644,0.4459454417228699,1.0,0.0,1.0,0.0,0.0,0.00020729846437461674,0.0,0.0,0.0,0.0,0.27910473942756653,0.002384496619924903,0.27114540338516235,0.2887391149997711,0.5920197367668152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0004262932052370161,0.44855996966362,0.08487378060817719,0.9937682747840881,0.0,26.574909210205078,26.573652267456055,26.573652267456055,0.04167763888835907,-0.004730453249067068,-2.7277005654191555e-10,0.0,0.0,5.930622577667236,5.930622577667236,1.7009273767471313,1.7009273767471313,0.20292928814888,0.0,0.0,0.0,0.0,0.27910473942756653,0.005884280428290367,0.2527206838130951,0.30949679017066956,0.5920197367668152,0.0,1.7021150588989258,1.7006570100784302,1.7009273767471313,1.7025394439697266,0.4459454417228699,0.0,0.012419473379850388,1.0,3.2419607639312744,3.039226531982422,3.0455195903778076,0.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,80,train,37.12800216674805,30.939661026000977,30.941713333129883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5040141940116882,0.504014253616333,0.5040128231048584,0.0,-0.002911548363044858,0.44297751784324646,1.0,0.0,1.0,0.0,0.0,0.00011663132318062708,0.0,0.0,0.0,0.0,0.28413084149360657,0.001528153195977211,0.27848169207572937,0.2897534966468811,0.5967816710472107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00024482334265485406,0.4328254461288452,0.09951956570148468,0.9909229278564453,0.0,30.941713333129883,30.939661026000977,30.939661026000977,0.04118083044886589,-0.006161591038107872,-1.9817239516051188e-10,0.0,0.0,5.223911762237549,5.223911762237549,1.7285112142562866,1.7285112142562866,0.1799294650554657,0.0,0.0,0.0,0.0,0.2841308116912842,0.003544359002262354,0.2674153447151184,0.3001486659049988,0.5967816710472107,0.0,1.7291702032089233,1.7283154726028442,1.7285112142562866,1.7264513969421387,0.44297751784324646,0.0,0.012393814511597157,1.0,3.0203936100006104,3.0102479457855225,2.9817073345184326,0.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,100,train,37.010581970214844,30.843233108520508,30.83674430847168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5042670965194702,0.504267156124115,0.5042921304702759,0.0,-0.0030710268765687943,0.4407244324684143,1.0,0.0,1.0,0.0,0.0,0.0002412983449175954,0.0,0.0,0.0,0.0,0.2883719205856323,0.0007611557957716286,0.2853357791900635,0.2911621630191803,0.6006767153739929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.736231782473624e-05,0.40451136231422424,0.12191544473171234,0.9875540137290955,0.0,30.83674430847168,30.843233108520508,30.843233108520508,0.03235748037695885,-0.00551204988732934,2.716692149018485e-10,0.0,0.0,5.662877559661865,5.662877082824707,1.786013126373291,1.786013126373291,0.14466969668865204,0.0,0.0,0.0,0.0,0.2883719205856323,0.002105720341205597,0.2788603901863098,0.3006705641746521,0.6006767153739929,0.0,1.7863929271697998,1.7858829498291016,1.786013126373291,1.7835214138031006,0.4407244324684143,0.0,0.011426007375121117,1.0,2.7910823822021484,2.843456745147705,2.877004623413086,0.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,120,train,31.83657455444336,26.53089714050293,26.528385162353516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5068674683570862,0.5068674087524414,0.5068588852882385,0.0,-0.0017536993836984038,0.43687954545021057,1.0,0.0,1.0,0.0,0.0,0.0004456712049432099,0.0,0.0,0.0,0.0,0.2922646999359131,0.0004966412088833749,0.2904917597770691,0.2943473756313324,0.6041627526283264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.00021010954515077174,0.36506974697113037,0.15362881124019623,0.9838284850120544,0.0,26.528385162353516,26.53089714050293,26.53089714050293,0.03208330273628235,-0.0012695753248408437,2.778482825760431e-11,0.0,0.0,5.728604793548584,5.728604793548584,1.8804041147232056,1.8804041147232056,0.15146467089653015,0.0,0.0,0.0,0.0,0.2922646999359131,0.0013258294202387333,0.28645986318588257,0.2984253168106079,0.6041627526283264,0.0,1.8804526329040527,1.8803930282592773,1.8804041147232056,1.8731155395507812,0.43687954545021057,0.0,0.00940243061631918,1.0,2.912635326385498,2.885913848876953,2.888486385345459,0.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,140,train,29.57314682006836,24.643884658813477,24.64630889892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.513171911239624,0.513171911239624,0.5131925344467163,0.0,-0.0023929087910801172,0.4434947669506073,1.0,0.0,1.0,0.0,0.0,0.00035149790346622467,0.0,0.0,0.0,0.0,0.29618096351623535,0.0002898131497204304,0.29504358768463135,0.2971998155117035,0.6075919270515442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.00010522951924940571,0.34659233689308167,0.1646919846534729,0.9854021072387695,0.0,24.64630889892578,24.643884658813477,24.643884658813477,0.030304258689284325,-0.013016412034630775,-1.3391139759566517e-11,0.0,0.0,5.768060207366943,5.768060207366943,1.9332458972930908,1.9332458972930908,0.13832266628742218,0.0,0.0,0.0,0.0,0.29618093371391296,0.0008396884659305215,0.29238447546958923,0.30015280842781067,0.6075919270515442,0.0,1.9331072568893433,1.9333077669143677,1.9332458972930908,1.9325830936431885,0.4434947669506073,0.0,0.008254000917077065,1.0,2.859097957611084,2.8511667251586914,2.873140335083008,0.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,160,train,37.28827667236328,31.074649810791016,31.068134307861328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5195767879486084,0.5195767879486084,0.5195636749267578,0.0,-0.002015229081735015,0.44349440932273865,1.0,0.0,1.0,0.0,0.0,0.003049233229830861,0.0,0.0,0.0,0.0,0.3001958727836609,0.00015481632726732641,0.2995661199092865,0.30076783895492554,0.6110296249389648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.000307406357023865,0.3185218870639801,0.18542663753032684,0.9856787919998169,0.0,31.068134307861328,31.074649810791016,31.074649810791016,0.03084665723145008,-0.0016332896193489432,1.2291392903485132e-10,0.0,0.0,5.573185920715332,5.573185920715332,2.032186985015869,2.032186985015869,0.13642513751983643,0.0,0.0,0.0,0.0,0.3001958727836609,0.0004971492453478277,0.2977637052536011,0.3022479712963104,0.6110296249389648,0.0,2.032137870788574,2.0322093963623047,2.032186985015869,2.028019428253174,0.44349440932273865,0.0,0.006662138272076845,1.0,2.721104860305786,2.679821014404297,2.654479503631592,0.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,167,train_epoch,38.92506007805556,32.43757988021759,32.437400657973605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5087899433638521,0.5087899390808837,0.5087927123029788,0.0,-0.0028155504943367963,0.4427828515718083,1.0,0.0,1.0,0.0,0.0,0.0005128915295925711,0.0,0.0,0.0,0.0,0.28314892117848656,0.0024780406009978864,0.27432592962673324,0.29285020528439276,0.5953395680753056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0894402068739062e-05,0.4109174443219236,0.11490812195007673,0.9916585002116814,0.0,32.437400657973605,32.43757988021759,32.43757988021759,0.04255147201349278,-0.004011315121688367,1.0664338011408001e-12,0.0,0.0,5.451655227980928,5.451655237974521,1.7927881436433621,1.7927881436433621,0.1966004148571791,0.0,0.0,0.0,0.0,0.2831489129694636,0.005974960707206123,0.2563629344908777,0.3130821441105026,0.5953395680753056,0.0,1.7938401963182553,1.7928114579823202,1.7927881436433621,1.792138635041471,0.4427828515718083,0.0,0.010423279304648498,1.0,2.9790579987143326,2.9803728414866737,2.979972234029256,0.0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,167,val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.97621726989746,1213.35986328125,34.833315421895314,0.2736186683177948,0.09836981445550919,19.155500411987305,28.339149985047186,0.27180707454681396,0.08208949863910675,22.39122772216797,33.68967771834016,0.27270060777664185,0.09587562084197998,28.60886573791504,43.53185009457156,0.2876264452934265,0.1223069503903389,22.97621726989746,34.833315421895314,0.2736186683177948,0.09836981445550919,0.001
