epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,effective_lambda_envpred,effective_lambda_future_mi,effective_lambda_swap,effective_lambda_sep,effective_lambda_mask_sparse,aux_schedule_factor,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,z_cons_loss,y_cons_loss,effective_lambda_z_cons,effective_lambda_y_cons,persistence_mi_loss,envpred_loss,future_mi_loss,future_mi_type,env_fut_nll,env_fut_nll_plus,env_fut_nll_minus,env_fut_kl,pred_fut_logvar_mean,pred_fut_mu_norm,future_mi_valid,sep_loss,sep_mi_type,club_upper_bound,club_fit_nll,cross_cov_loss,hsic_loss,rank_loss,mask_sparse_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,swap_weight_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,mask_mean,mask_std,mask_min,mask_max,mask_entropy,mask_active_ratio,env_plus_norm,env_minus_norm,env_hist_norm,env_fut_norm,env_fut_pred_norm,fusion_gamma_abs_mean,fusion_beta_abs_mean,timestamp_valid,cur_time_emb_norm,seq_time_emb_norm,future_time_emb_norm,backbone_aux_loss,curriculum_horizon,cast_vq_loss,cast_commit_loss,cast_mi_loss,stone_graph_perturb_loss,stone_spatial_graph_entropy,stone_temporal_graph_entropy,val_mae,val_mse,val_rmse,val_mape,val_wape,val_mae_h3,val_rmse_h3,val_mape_h3,val_wape_h3,val_mae_h6,val_rmse_h6,val_mape_h6,val_wape_h6,val_mae_h12,val_rmse_h12,val_mape_h12,val_wape_h12,val_mae_avg12,val_rmse_avg12,val_mape_avg12,val_wape_avg12,lr
1,20,train,0.19984811544418335,0.16666457056999207,0.1659177541732788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5095536112785339,0.5095536112785339,0.5096725225448608,0.0,0.019663382321596146,0.4660009443759918,1.0,0.0,1.0,0.0,0.0,0.0002568238996900618,0.0,0.0,0.0,0.0,0.275907039642334,0.014352623373270035,0.23660996556282043,0.33544862270355225,0.5867707133293152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1052149602619465e-05,0.4700569808483124,0.06609376519918442,1.0012532472610474,0.0,0.1659177541732788,0.16666457056999207,0.16666457056999207,0.0831293910741806,0.02051345445215702,-1.2663990689443239e-10,0.0,0.0,3.9681828022003174,3.9681825637817383,1.678774118423462,1.678774118423462,0.314165860414505,0.0,0.0,0.0,0.0,0.275907039642334,0.03021387942135334,0.1812700778245926,0.46216678619384766,0.5867707133293152,0.0,1.6874932050704956,1.6801131963729858,1.678774118423462,1.6758818626403809,0.4660009443759918,0.013535513542592525,0.005267507862299681,1.0,3.0388646125793457,3.0425925254821777,3.037118673324585,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,40,train,0.22293707728385925,0.1856599748134613,0.18638548254966736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5076148509979248,0.5076148509979248,0.5076554417610168,0.0,0.01790308766067028,0.4618369936943054,1.0,0.0,1.0,0.0,0.0,0.00021711667068302631,0.0,0.0,0.0,0.0,0.27379220724105835,0.013383198529481888,0.23233574628829956,0.32143789529800415,0.584510862827301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.867670996754896e-06,0.4647650718688965,0.07032865285873413,0.9991416931152344,0.0,0.18638548254966736,0.1856599748134613,0.1856599748134613,0.0713462233543396,0.012720870785415173,1.3232315243527637e-10,0.0,0.0,3.982936382293701,3.982936382293701,1.6831406354904175,1.6831406354904175,0.26639771461486816,0.0,0.0,0.0,0.0,0.27379223704338074,0.03145838528871536,0.16495832800865173,0.4335097670555115,0.584510862827301,0.0,1.6910194158554077,1.685532569885254,1.6831406354904175,1.6811929941177368,0.4618369936943054,0.019308634102344513,0.006187052000313997,1.0,3.024897575378418,3.032590389251709,3.1436972618103027,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,60,train,0.16675707697868347,0.13896241784095764,0.13897328078746796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5042128562927246,0.5042128562927246,0.5042712688446045,0.0,0.019404439255595207,0.4716404676437378,1.0,0.0,1.0,0.0,0.0,0.0002888383169192821,0.0,0.0,0.0,0.0,0.27652427554130554,0.01330842636525631,0.23268799483776093,0.3262059688568115,0.5869224667549133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5905405234661885e-05,0.4593059718608856,0.07371073216199875,0.9951168894767761,0.0,0.13897328078746796,0.13896241784095764,0.13896241784095764,0.07129974663257599,0.026364916935563087,4.000344847043813e-11,0.0,0.0,3.781923532485962,3.781923532485962,1.6846727132797241,1.6846727132797241,0.2507389485836029,0.0,0.0,0.0,0.0,0.27652427554130554,0.03303268551826477,0.16977472603321075,0.45139163732528687,0.5869224667549133,0.0,1.693287968635559,1.687372088432312,1.6846727132797241,1.6808818578720093,0.4716404676437378,0.02230890467762947,0.005456482991576195,1.0,3.028902530670166,3.0850906372070312,3.0423202514648438,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,80,train,0.2409895807504654,0.2007419615983963,0.20123809576034546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49790430068969727,0.49790430068969727,0.4979002773761749,0.0,0.018690193071961403,0.4595121443271637,1.0,0.0,1.0,0.0,0.0,0.00029674224788323045,0.0,0.0,0.0,0.0,0.27759385108947754,0.01470910757780075,0.22860495746135712,0.3373568058013916,0.5878313183784485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.834415449295193e-05,0.4566599428653717,0.07774364203214645,0.9914485812187195,0.0,0.20123809576034546,0.2007419615983963,0.2007419615983963,0.06594040989875793,0.0007799948798492551,-3.5814681775825363e-10,0.0,0.0,3.773425340652466,3.773425340652466,1.6833404302597046,1.6833404302597046,0.2285919040441513,0.0,0.0,0.0,0.0,0.27759382128715515,0.03376730531454086,0.14656972885131836,0.47211015224456787,0.5878313183784485,0.0,1.6895346641540527,1.687050223350525,1.6833404302597046,1.6818872690200806,0.4595121443271637,0.02499120496213436,0.00643062312155962,1.0,2.9605326652526855,3.0110535621643066,3.057137966156006,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,100,train,0.1659983992576599,0.13833725452423096,0.1383056938648224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4982694685459137,0.4982694387435913,0.49825772643089294,0.0,0.019611330702900887,0.4655393958091736,1.0,0.0,1.0,0.0,0.0,0.0002839375229086727,0.0,0.0,0.0,0.0,0.2760700583457947,0.012084404937922955,0.23034989833831787,0.3203688859939575,0.5864776968955994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.439755427185446e-05,0.4541875720024109,0.07846208661794662,0.9888979196548462,0.0,0.1383056938648224,0.13833725452423096,0.13833725452423096,0.05837837606668472,0.016620611771941185,-1.8258829170836322e-10,0.0,0.0,3.9234633445739746,3.9234633445739746,1.6837846040725708,1.6837846040725708,0.21066607534885406,0.0,0.0,0.0,0.0,0.2760700285434723,0.03305552154779434,0.15711607038974762,0.446641743183136,0.5864776968955994,0.0,1.691736102104187,1.686927080154419,1.6837846040725708,1.6833882331848145,0.4655393958091736,0.02655637450516224,0.007786250207573175,1.0,2.8455111980438232,2.9036262035369873,2.9263570308685303,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,120,train,0.16388066112995148,0.13655026257038116,0.13665200769901276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49626660346984863,0.49626657366752625,0.49626919627189636,0.0,0.01751500554382801,0.46545571088790894,1.0,0.0,1.0,0.0,0.0,0.0002637587604112923,0.0,0.0,0.0,0.0,0.27542001008987427,0.0139978788793087,0.2274940460920334,0.32701340317726135,0.5852859616279602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.252374542877078e-05,0.45411768555641174,0.07914415001869202,0.9862527847290039,0.0,0.13665200769901276,0.13655026257038116,0.13655026257038116,0.06390808522701263,-0.002154316520318389,-6.210466169109807e-11,0.0,0.0,3.917414903640747,3.917414903640747,1.6800479888916016,1.6800479888916016,0.22806304693222046,0.0,0.0,0.0,0.0,0.2754199802875519,0.03627805784344673,0.15174493193626404,0.46717122197151184,0.5852859616279602,0.0,1.688630223274231,1.6842150688171387,1.6800479888916016,1.6824371814727783,0.46545571088790894,0.028918204829096794,0.007299553602933884,1.0,3.085453510284424,3.0898890495300293,3.0184619426727295,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,140,train,0.16803739964962006,0.14000986516475677,0.1401377022266388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4901045560836792,0.4901045560836792,0.49012890458106995,0.0,0.020028164610266685,0.46072691679000854,1.0,0.0,1.0,0.0,0.0,0.00025653274497017264,0.0,0.0,0.0,0.0,0.2742557227611542,0.01399821974337101,0.22634194791316986,0.33511659502983093,0.5840887427330017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.080014569917694e-05,0.4526544213294983,0.07891382277011871,0.9806081056594849,0.0,0.1401377022266388,0.14000986516475677,0.14000986516475677,0.05747344717383385,0.016609996557235718,1.884226524806465e-10,0.0,0.0,3.7447586059570312,3.7447586059570312,1.6741670370101929,1.6741670370101929,0.19490522146224976,0.0,0.0,0.0,0.0,0.2742556929588318,0.036631494760513306,0.1550835520029068,0.4911881685256958,0.5840887427330017,0.0,1.6826071739196777,1.6784191131591797,1.6741670370101929,1.670259714126587,0.46072691679000854,0.031097477301955223,0.008637367747724056,1.0,2.7824368476867676,2.8896119594573975,2.911607503890991,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,160,train,0.16614378988742828,0.13843899965286255,0.13852393627166748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48453450202941895,0.48453450202941895,0.48455312848091125,0.0,0.018464943394064903,0.46012696623802185,1.0,0.0,1.0,0.0,0.0,0.00028289860347285867,0.0,0.0,0.0,0.0,0.2727586627006531,0.014093318022787571,0.23222380876541138,0.3403945863246918,0.5827279090881348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.1842144128168e-05,0.44865867495536804,0.08164498209953308,0.9741090536117554,0.0,0.13852393627166748,0.13843899965286255,0.13843899965286255,0.054271914064884186,0.012438330799341202,-2.0157051028313333e-10,0.0,0.0,3.8534600734710693,3.853459596633911,1.6699076890945435,1.6699076890945435,0.18702171742916107,0.0,0.0,0.0,0.0,0.2727586627006531,0.0360257662832737,0.16028201580047607,0.476085364818573,0.5827279090881348,0.0,1.6775908470153809,1.6741288900375366,1.6699076890945435,1.6736212968826294,0.46012696623802185,0.03204444423317909,0.009363867342472076,1.0,2.8236520290374756,2.8318991661071777,2.82281494140625,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,180,train,0.1527448147535324,0.12728187441825867,0.1273147016763687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4748479723930359,0.4748480021953583,0.47481852769851685,0.0,0.017803551629185677,0.459756076335907,1.0,0.0,1.0,0.0,0.0,0.00043428444769233465,0.0,0.0,0.0,0.0,0.2716790735721588,0.013617155142128468,0.22954778373241425,0.33032509684562683,0.5815066695213318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.90007449418772e-05,0.442625492811203,0.08573140949010849,0.9642335176467896,0.0,0.1273147016763687,0.12728187441825867,0.12728187441825867,0.055848632007837296,0.004450641106814146,1.1093924390248588e-10,0.0,0.0,3.911642074584961,3.911642074584961,1.6604329347610474,1.6604329347610474,0.19524450600147247,0.0,0.0,0.0,0.0,0.2716790735721588,0.03684135898947716,0.14021021127700806,0.4755726456642151,0.5815066695213318,0.0,1.665327787399292,1.6660680770874023,1.6604329347610474,1.664888858795166,0.459756076335907,0.03287603706121445,0.00887545756995678,1.0,2.9117281436920166,2.9115614891052246,2.89784574508667,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,200,train,0.17962799966335297,0.14970311522483826,0.14962445199489594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.470568984746933,0.470568984746933,0.4706132113933563,0.0,0.021445956081151962,0.46658560633659363,1.0,0.0,1.0,0.0,0.0,0.0003407725889701396,0.0,0.0,0.0,0.0,0.2726615369319916,0.012541084550321102,0.23011767864227295,0.3245607018470764,0.5826160311698914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.387816337228287e-05,0.44131603837013245,0.08716975152492523,0.9573313593864441,0.0,0.14962445199489594,0.14970311522483826,0.14970311522483826,0.05345085635781288,0.01050533540546894,-9.582037940880639e-11,0.0,0.0,3.7550551891326904,3.7550551891326904,1.6548113822937012,1.6548113822937012,0.18240150809288025,0.0,0.0,0.0,0.0,0.2726615071296692,0.036087021231651306,0.15217606723308563,0.4606263339519501,0.5826160311698914,0.0,1.6576728820800781,1.6609827280044556,1.6548113822937012,1.6590702533721924,0.46658560633659363,0.03367224335670471,0.009492103010416031,1.0,2.8683900833129883,2.8656134605407715,2.9555139541625977,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
