epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,effective_lambda_envpred,effective_lambda_future_mi,effective_lambda_swap,effective_lambda_sep,effective_lambda_mask_sparse,aux_schedule_factor,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,z_cons_loss,y_cons_loss,effective_lambda_z_cons,effective_lambda_y_cons,persistence_mi_loss,envpred_loss,future_mi_loss,future_mi_type,env_fut_nll,env_fut_nll_plus,env_fut_nll_minus,env_fut_kl,pred_fut_logvar_mean,pred_fut_mu_norm,future_mi_valid,sep_loss,sep_mi_type,club_upper_bound,club_fit_nll,cross_cov_loss,hsic_loss,rank_loss,mask_sparse_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,swap_weight_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,mask_mean,mask_std,mask_min,mask_max,mask_entropy,mask_active_ratio,env_plus_norm,env_minus_norm,env_hist_norm,env_fut_norm,env_fut_pred_norm,fusion_gamma_abs_mean,fusion_beta_abs_mean,timestamp_valid,cur_time_emb_norm,seq_time_emb_norm,future_time_emb_norm,backbone_aux_loss,grad_consensus/agree_mean,grad_consensus/agree_std,grad_consensus/agree_min,grad_consensus/agree_max,grad_consensus/rho_mean,grad_consensus/rho_max,grad_consensus/using_fallback_z_inv,grad_consensus/ema_agree_mean,grad_surgery/enabled,grad_surgery/conflict_cos,grad_surgery/conflict_dot,grad_surgery/projection_norm,grad_surgery/aux_grad_norm,grad_surgery/primary_grad_norm,curriculum_horizon,cast_vq_loss,cast_commit_loss,cast_mi_loss,stone_graph_perturb_loss,stone_spatial_graph_entropy,stone_temporal_graph_entropy,val_mae,val_mse,val_rmse,val_mape,val_wape,val_mae_h3,val_rmse_h3,val_mape_h3,val_wape_h3,val_mae_h6,val_rmse_h6,val_mape_h6,val_wape_h6,val_mae_h12,val_rmse_h12,val_mape_h12,val_wape_h12,val_mae_avg12,val_rmse_avg12,val_mape_avg12,val_wape_avg12,lr
1,20,train,49.60786437988281,41.340232849121094,41.33815002441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5118510127067566,0.5118510127067566,0.5118732452392578,0.0,-0.009218186140060425,0.4599306881427765,1.0,0.0,1.0,0.0,0.0,0.00027386104920879006,0.0,0.0,0.0,0.0,0.26184311509132385,0.008973942138254642,0.23486930131912231,0.294288694858551,0.5738176703453064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0013277565594762564,0.47295236587524414,0.0638231635093689,1.0023679733276367,0.0,41.33815002441406,41.340232849121094,41.340232849121094,0.06558264791965485,-0.013426109217107296,2.937120546775418e-10,0.0,0.0,6.061602592468262,6.06160306930542,1.6717511415481567,1.6717511415481567,0.3788945972919464,0.0,0.0,0.0,0.0,0.26184311509132385,0.021155519410967827,0.1736232191324234,0.3879578709602356,0.5738176703453064,0.0,1.676130771636963,1.6726857423782349,1.6717511415481567,1.675549030303955,0.4599306881427765,0.016386590898036957,0.012675784528255463,1.0,3.551546096801758,3.398609161376953,3.3120627403259277,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,40,train,34.14531326293945,28.454021453857422,28.456457138061523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5069968104362488,0.5069968104362488,0.5069946646690369,0.0,-0.009675858542323112,0.45175984501838684,1.0,0.0,1.0,0.0,0.0,0.0002772813895717263,0.0,0.0,0.0,0.0,0.26420578360557556,0.00701262429356575,0.24037617444992065,0.2880454361438751,0.5764954090118408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004846441093832254,0.4711730480194092,0.06676619499921799,0.9984045028686523,0.0,28.456457138061523,28.454021453857422,28.454021453857422,0.04584510996937752,-0.002412714995443821,-1.531178933644739e-10,0.0,0.0,5.696005344390869,5.696005344390869,1.6758944988250732,1.6758944988250732,0.22346939146518707,0.0,0.0,0.0,0.0,0.26420581340789795,0.01885250024497509,0.18594174087047577,0.35116320848464966,0.5764954090118408,0.0,1.6750483512878418,1.6782640218734741,1.6758944988250732,1.6752580404281616,0.45175984501838684,0.03071148879826069,0.012639224529266357,1.0,3.0406529903411865,3.080544948577881,3.103926420211792,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,60,train,42.847747802734375,35.70096969604492,35.733890533447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.504306972026825,0.504306972026825,0.504306435585022,0.0,-0.008487428538501263,0.454655259847641,1.0,0.0,1.0,0.0,0.0,0.00030822528060525656,0.0,0.0,0.0,0.0,0.26931560039520264,0.006802425719797611,0.2359318733215332,0.28837406635284424,0.5818368196487427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.006288193631917238,0.4634131193161011,0.06980715692043304,0.9952302575111389,0.0,35.733890533447266,35.70096969604492,35.70096969604492,0.04449866712093353,-0.003135386621579528,2.6410362785611596e-10,0.0,0.0,5.791418552398682,5.791418552398682,1.6743717193603516,1.6743717193603516,0.200719952583313,0.0,0.0,0.0,0.0,0.26931560039520264,0.017056554555892944,0.20034025609493256,0.35167205333709717,0.5818368196487427,0.0,1.671895980834961,1.6769195795059204,1.6743717193603516,1.675163745880127,0.454655259847641,0.04193445295095444,0.012659224681556225,1.0,3.0111985206604004,3.084336757659912,3.0788097381591797,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,80,train,43.80445861816406,36.50226974487305,36.51094055175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5031067132949829,0.5031066536903381,0.5031252503395081,0.0,-0.010144036263227463,0.45346564054489136,1.0,0.0,1.0,0.0,0.0,0.00032081856625154614,0.0,0.0,0.0,0.0,0.27422887086868286,0.006899310275912285,0.2485927939414978,0.29468053579330444,0.5867478251457214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0013192053884267807,0.4618818461894989,0.07320000231266022,0.9936944246292114,0.0,36.51094055175781,36.50226974487305,36.50226974487305,0.04204060509800911,0.0085816141217947,1.793493548118974e-10,0.0,0.0,5.786915302276611,5.786915302276611,1.6828762292861938,1.6828762292861938,0.19928961992263794,0.0,0.0,0.0,0.0,0.27422887086868286,0.016342243179678917,0.19230903685092926,0.34786850214004517,0.5867478251457214,0.0,1.679304838180542,1.6856837272644043,1.6828762292861938,1.6816802024841309,0.45346564054489136,0.047670140862464905,0.013985001482069492,1.0,3.227592945098877,3.140443801879883,3.067721366882324,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,100,train,30.16691017150879,25.140121459960938,25.133939743041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5009363889694214,0.5009364485740662,0.5009349584579468,0.0,-0.008819391950964928,0.45548009872436523,1.0,0.0,1.0,0.0,0.0,0.0002680137986317277,0.0,0.0,0.0,0.0,0.2763722240924835,0.005632861517369747,0.25468629598617554,0.29444169998168945,0.5889458656311035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010011082515120506,0.46053144335746765,0.07419971376657486,0.9913787841796875,0.0,25.133939743041992,25.140121459960938,25.140121459960938,0.03885136917233467,-0.004616714082658291,1.708296004654386e-10,0.0,0.0,5.850372314453125,5.850372314453125,1.685118556022644,1.685118556022644,0.18350864946842194,0.0,0.0,0.0,0.0,0.2763722836971283,0.014803983271121979,0.2146555334329605,0.3429752588272095,0.5889458656311035,0.0,1.6806694269180298,1.6880435943603516,1.685118556022644,1.681501030921936,0.45548009872436523,0.05450284853577614,0.016302913427352905,1.0,3.0390262603759766,2.987448215484619,2.966261863708496,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,120,train,27.044519424438477,22.538652420043945,22.529335021972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4993804097175598,0.4993804395198822,0.49938154220581055,0.0,-0.009257490746676922,0.4527643322944641,1.0,0.0,1.0,0.0,0.0,0.00028977455804124475,0.0,0.0,0.0,0.0,0.2798151969909668,0.004597411956638098,0.26460129022598267,0.296588271856308,0.5922959446907043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000640803191345185,0.4526287913322449,0.07919394224882126,0.9903470277786255,0.0,22.529335021972656,22.538652420043945,22.538652420043945,0.03866280987858772,-0.015157461166381836,-2.324766351646801e-10,0.0,0.0,5.94301176071167,5.943011283874512,1.689602017402649,1.689602017402649,0.1812295764684677,0.0,0.0,0.0,0.0,0.2798151969909668,0.01394320372492075,0.21377596259117126,0.34036269783973694,0.5922959446907043,0.0,1.684647560119629,1.6926592588424683,1.689602017402649,1.683486819267273,0.4527643322944641,0.05916353315114975,0.016821788623929024,1.0,3.0502753257751465,2.975435972213745,2.9544291496276855,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,140,train,31.874202728271484,26.560823440551758,26.566896438598633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4983896017074585,0.4983896017074585,0.4984101951122284,0.0,-0.008972518146038055,0.45208579301834106,1.0,0.0,1.0,0.0,0.0,0.00020689767552539706,0.0,0.0,0.0,0.0,0.2829749286174774,0.004949075635522604,0.2635275721549988,0.2995571792125702,0.5952314138412476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0007079409551806748,0.45193153619766235,0.08082817494869232,0.9888752698898315,0.0,26.566896438598633,26.560823440551758,26.560823440551758,0.035369064658880234,-0.004427483770996332,2.319399533545763e-11,0.0,0.0,5.86324405670166,5.86324405670166,1.6929349899291992,1.6929349899291992,0.1625487357378006,0.0,0.0,0.0,0.0,0.2829749286174774,0.01437513716518879,0.215512216091156,0.34073930978775024,0.5952314138412476,0.0,1.6861331462860107,1.6968052387237549,1.6929349899291992,1.6864570379257202,0.45208579301834106,0.0662863478064537,0.017616242170333862,1.0,2.888843536376953,2.8856444358825684,2.959285259246826,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,160,train,33.286224365234375,27.740751266479492,27.727367401123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49701932072639465,0.49701929092407227,0.497012734413147,0.0,-0.00919712707400322,0.4532032907009125,1.0,0.0,1.0,0.0,0.0,0.00019982014782726765,0.0,0.0,0.0,0.0,0.2863478362560272,0.004609478171914816,0.2691470980644226,0.3030940592288971,0.5983752012252808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009541242383420467,0.44879406690597534,0.08434207737445831,0.9875505566596985,0.0,27.727367401123047,27.740751266479492,27.740751266479492,0.03216353803873062,0.0026176446117460728,-1.0734990674166056e-10,0.0,0.0,5.865779399871826,5.865779399871826,1.6960026025772095,1.6960026025772095,0.14919809997081757,0.0,0.0,0.0,0.0,0.2863478362560272,0.013913290575146675,0.21991755068302155,0.3484521210193634,0.5983752012252808,0.0,1.6885552406311035,1.7001041173934937,1.6960026025772095,1.6935967206954956,0.4532032907009125,0.06948604434728622,0.017720449715852737,1.0,2.7987895011901855,2.875685691833496,2.926574230194092,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,180,train,28.239364624023438,23.534582138061523,23.523908615112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49719831347465515,0.49719834327697754,0.4971943199634552,0.0,-0.00861020665615797,0.45234712958335876,1.0,0.0,1.0,0.0,0.0,0.00031629446311853826,0.0,0.0,0.0,0.0,0.2895420789718628,0.004611395765095949,0.2706631124019623,0.3068320155143738,0.6012547016143799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.00040583760710433125,0.4473034739494324,0.08469393104314804,0.9867306351661682,0.0,23.523908615112305,23.534582138061523,23.534582138061523,0.031013237312436104,-0.004451533313840628,-4.0620160013382645e-11,0.0,0.0,6.105803489685059,6.105803489685059,1.6922054290771484,1.6922054290771484,0.14866119623184204,0.0,0.0,0.0,0.0,0.2895421087741852,0.014140804298222065,0.2260645031929016,0.34907084703445435,0.6012547016143799,0.0,1.6846511363983154,1.6964462995529175,1.6922054290771484,1.6959164142608643,0.45234712958335876,0.07316054403781891,0.01709640398621559,1.0,2.863626003265381,2.7174534797668457,2.765923023223877,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,200,train,29.86838722229004,24.89524269104004,24.86572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4962797164916992,0.4962797164916992,0.4962679445743561,0.0,-0.009447266347706318,0.45040398836135864,1.0,0.0,1.0,0.0,0.0,0.00029548510792665184,0.0,0.0,0.0,0.0,0.2923743426799774,0.004527990706264973,0.2750716209411621,0.31201398372650146,0.6037635207176208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007938766852021217,0.44467687606811523,0.08564082533121109,0.9865247011184692,0.0,24.86572265625,24.89524269104004,24.89524269104004,0.033495351672172546,-0.008651641197502613,1.6664779278752206e-10,0.0,0.0,5.565384387969971,5.565384864807129,1.6977171897888184,1.6977171897888184,0.14565670490264893,0.0,0.0,0.0,0.0,0.2923743426799774,0.014382530003786087,0.23124375939369202,0.35485145449638367,0.6037635207176208,0.0,1.6889426708221436,1.7025446891784668,1.6977171897888184,1.6976910829544067,0.45040398836135864,0.07985929399728775,0.018987398594617844,1.0,2.7898201942443848,2.890681266784668,2.8475914001464844,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
