epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,effective_lambda_envpred,effective_lambda_future_mi,effective_lambda_swap,effective_lambda_sep,effective_lambda_mask_sparse,aux_schedule_factor,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,z_cons_loss,y_cons_loss,effective_lambda_z_cons,effective_lambda_y_cons,persistence_mi_loss,envpred_loss,future_mi_loss,future_mi_type,env_fut_nll,env_fut_nll_plus,env_fut_nll_minus,env_fut_kl,pred_fut_logvar_mean,pred_fut_mu_norm,future_mi_valid,sep_loss,sep_mi_type,club_upper_bound,club_fit_nll,cross_cov_loss,hsic_loss,rank_loss,mask_sparse_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,swap_weight_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,mask_mean,mask_std,mask_min,mask_max,mask_entropy,mask_active_ratio,env_plus_norm,env_minus_norm,env_hist_norm,env_fut_norm,env_fut_pred_norm,fusion_gamma_abs_mean,fusion_beta_abs_mean,timestamp_valid,cur_time_emb_norm,seq_time_emb_norm,future_time_emb_norm,backbone_aux_loss,grad_consensus/agree_mean,grad_consensus/agree_std,grad_consensus/agree_min,grad_consensus/agree_max,grad_consensus/rho_mean,grad_consensus/rho_max,grad_consensus/using_fallback_z_inv,grad_consensus/ema_agree_mean,grad_surgery/enabled,grad_surgery/conflict_cos,grad_surgery/conflict_dot,grad_surgery/projection_norm,grad_surgery/aux_grad_norm,grad_surgery/primary_grad_norm,curriculum_horizon,cast_vq_loss,cast_commit_loss,cast_mi_loss,stone_graph_perturb_loss,stone_spatial_graph_entropy,stone_temporal_graph_entropy,loss_z_inv_ib,z_inv_ib/enabled,z_inv_ib/type,z_inv_ib/kl,z_inv_ib/beta,z_inv_ib/z_mu_abs_mean,z_inv_ib/z_logvar_mean,z_inv_ib/z_sample_std,val_mae,val_mse,val_rmse,val_mape,val_wape,val_mae_h3,val_rmse_h3,val_mape_h3,val_wape_h3,val_mae_h6,val_rmse_h6,val_mape_h6,val_wape_h6,val_mae_h12,val_rmse_h12,val_mape_h12,val_wape_h12,val_mae_avg12,val_rmse_avg12,val_mape_avg12,val_wape_avg12,lr
5,700,train,36.13766098022461,30.114376068115234,30.114482879638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5055532455444336,0.5055532455444336,0.5055568218231201,0.0,0.006398125551640987,0.405757874250412,1.0,0.0,1.0,0.0,0.0,0.00021297337661962956,0.0,0.0,0.0,0.0,0.3960667550563812,0.0,0.39606690406799316,0.39606690406799316,0.6713843941688538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.99484769989067e-07,0.38380998373031616,0.13403593003749847,0.9876208305358887,0.0,30.114482879638672,30.114376068115234,30.114376068115234,0.00864652544260025,-0.0034071810077875853,4.022964600336465e-11,0.0,0.0,13.731040954589844,13.731040954589844,1.825993299484253,1.825993299484253,0.11270979046821594,0.0,0.0,0.0,0.0,0.3960667550563812,0.0,0.39606690406799316,0.39606690406799316,0.6713843941688538,0.0,1.8259930610656738,1.825993299484253,1.825993299484253,1.826767921447754,0.405757874250412,0.0,0.007396761327981949,1.0,2.009289503097534,2.0985429286956787,2.111095905303955,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003901381278410554,1.0,1.0,3.901381254196167,9.999999747378752e-05,1.087686538696289,-6.700764179229736,1.4293546676635742,,,,,,,,,,,,,,,,,,,,,,0.001
5,720,train,25.017953872680664,20.847978591918945,20.84795570373535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.504369854927063,0.5043699145317078,0.5043848752975464,0.0,0.006281531881541014,0.4047107398509979,1.0,0.0,1.0,0.0,0.0,9.998396853916347e-05,0.0,0.0,0.0,0.0,0.39907708764076233,0.0,0.3990773558616638,0.3990773558616638,0.6726356148719788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2632623338504345e-06,0.38811737298965454,0.13179510831832886,0.9875175952911377,0.0,20.84795570373535,20.847978591918945,20.847978591918945,0.008902055211365223,0.00107012246735394,-1.0395997257495182e-10,0.0,0.0,13.438278198242188,13.438278198242188,1.8178361654281616,1.8178361654281616,0.11122232675552368,0.0,0.0,0.0,0.0,0.39907708764076233,0.0,0.39907732605934143,0.39907732605934143,0.6726356148719788,0.0,1.8178359270095825,1.8178359270095825,1.8178361654281616,1.8160860538482666,0.4047107398509979,0.0,0.007562283892184496,1.0,2.156289577484131,2.1160755157470703,2.0682778358459473,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003836312098428607,1.0,1.0,3.8363122940063477,9.999999747378752e-05,1.0807474851608276,-6.532877445220947,1.444604754447937,,,,,,,,,,,,,,,,,,,,,,0.001
5,740,train,25.502376556396484,21.25165367126465,21.251602172851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5045403242111206,0.5045403242111206,0.5045496225357056,0.0,0.006456699687987566,0.4055922329425812,1.0,0.0,1.0,0.0,0.0,7.287092739716172e-05,0.0,0.0,0.0,0.0,0.4020409882068634,0.0,0.40204116702079773,0.40204116702079773,0.6738308072090149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.923712199593865e-07,0.3891035318374634,0.13005013763904572,0.9873153567314148,0.0,21.251602172851562,21.25165367126465,21.25165367126465,0.008702414110302925,0.0013282165164127946,-2.4937270998171002e-11,0.0,0.0,13.739327430725098,13.739327430725098,1.815171718597412,1.815171718597412,0.11195741593837738,0.0,0.0,0.0,0.0,0.4020409882068634,0.0,0.40204116702079773,0.40204116702079773,0.6738308072090149,0.0,1.815171718597412,1.815171718597412,1.815171718597412,1.8151582479476929,0.4055922329425812,0.0,0.007648868020623922,1.0,2.0698413848876953,2.0471417903900146,2.0211057662963867,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040293592610396445,1.0,1.0,4.029359340667725,9.999999747378752e-05,1.0841056108474731,-6.920746326446533,1.4446314573287964,,,,,,,,,,,,,,,,,,,,,,0.001
5,760,train,24.84330177307129,20.702411651611328,20.702423095703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5042307376861572,0.504230797290802,0.5042261481285095,0.0,0.006331755314022303,0.4057508409023285,1.0,0.0,1.0,0.0,0.0,0.0001233560178661719,0.0,0.0,0.0,0.0,0.40495815873146057,0.0,0.4049578607082367,0.4049578607082367,0.6749712228775024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2596133274200838e-06,0.38743627071380615,0.13096371293067932,0.9869725704193115,0.0,20.702423095703125,20.702411651611328,20.702411651611328,0.008335430175065994,0.0008159304270520806,-8.886904406812945e-11,0.0,0.0,13.847808837890625,13.847808837890625,1.8154125213623047,1.8154125213623047,0.10954013466835022,0.0,0.0,0.0,0.0,0.40495815873146057,0.0,0.4049578607082367,0.4049578607082367,0.6749712228775024,0.0,1.8154125213623047,1.8154122829437256,1.8154125213623047,1.8194007873535156,0.4057508409023285,0.0,0.007811099756509066,1.0,2.033785820007324,2.0332858562469482,2.0325865745544434,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004056487523484975,1.0,1.0,4.056487560272217,9.999999747378752e-05,1.064835548400879,-7.088541507720947,1.403243064880371,,,,,,,,,,,,,,,,,,,,,,0.001
5,780,train,25.575145721435547,21.312271118164062,21.31229019165039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5040256977081299,0.5040256977081299,0.5040149688720703,0.0,0.006078694947063923,0.4044168293476105,1.0,0.0,1.0,0.0,0.0,9.0775043645408e-05,0.0,0.0,0.0,0.0,0.40782690048217773,0.0,0.4078267514705658,0.4078267514705658,0.6760573983192444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.597087344242027e-07,0.3859962224960327,0.13200554251670837,0.9866530895233154,0.0,21.31229019165039,21.312271118164062,21.312271118164062,0.008305622264742851,-0.0014007637510076165,-3.612883256454147e-11,0.0,0.0,14.009387016296387,14.009387016296387,1.8244036436080933,1.8244036436080933,0.10909707099199295,0.0,0.0,0.0,0.0,0.40782690048217773,0.0,0.4078267216682434,0.4078267216682434,0.6760573983192444,0.0,1.8244035243988037,1.8244036436080933,1.8244036436080933,1.820449709892273,0.4044168293476105,0.0,0.008025496266782284,1.0,2.078399181365967,2.014652729034424,2.039647102355957,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041527466964907944,1.0,1.0,4.152746677398682,9.999999747378752e-05,1.0888131856918335,-7.140696048736572,1.453378677368164,,,,,,,,,,,,,,,,,,,,,,0.001
5,800,train,24.264123916625977,20.219745635986328,20.219764709472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5035532116889954,0.5035532116889954,0.5035638809204102,0.0,0.005923278164118528,0.4050416946411133,1.0,0.0,1.0,0.0,0.0,5.7704488426679745e-05,0.0,0.0,0.0,0.0,0.4106470048427582,0.0,0.41064733266830444,0.41064733266830444,0.677093505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1978121960964927e-07,0.3866193890571594,0.1308189034461975,0.9864792227745056,0.0,20.219764709472656,20.219745635986328,20.219745635986328,0.008017880842089653,-0.00044462125515565276,6.370333427430097e-11,0.0,0.0,14.203848838806152,14.203848838806152,1.8188228607177734,1.8188228607177734,0.10569826513528824,0.0,0.0,0.0,0.0,0.4106470048427582,0.0,0.41064730286598206,0.41064730286598206,0.677093505859375,0.0,1.8188228607177734,1.8188228607177734,1.8188228607177734,1.8177084922790527,0.4050416946411133,0.0,0.008264075964689255,1.0,2.00952410697937,1.9917891025543213,2.0057170391082764,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042590012890286744,1.0,1.0,4.2590012550354,9.999999747378752e-05,1.1176860332489014,-7.218636512756348,1.4995131492614746,,,,,,,,,,,,,,,,,,,,,,0.001
5,820,train,25.79359245300293,21.49431610107422,21.494327545166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5034001469612122,0.5034001469612122,0.5034159421920776,0.0,0.006089090369641781,0.4048590064048767,1.0,0.0,1.0,0.0,0.0,0.0001066935874405317,0.0,0.0,0.0,0.0,0.41341933608055115,0.0,0.4134192168712616,0.4134192168712616,0.678078830242157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.2355311557475943e-07,0.3890967071056366,0.13091346621513367,0.9863130450248718,0.0,21.494327545166016,21.49431610107422,21.49431610107422,0.007767301052808762,0.00039265069062821567,2.0251279819749612e-10,0.0,0.0,13.782808303833008,13.782808303833008,1.8189771175384521,1.8189771175384521,0.09937041997909546,0.0,0.0,0.0,0.0,0.41341933608055115,0.0,0.4134192168712616,0.4134192168712616,0.678078830242157,0.0,1.8189771175384521,1.8189771175384521,1.8189771175384521,1.8146926164627075,0.4048590064048767,0.0,0.008335351012647152,1.0,1.9693571329116821,1.9657580852508545,1.9489972591400146,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040936435107141733,1.0,1.0,4.093643665313721,9.999999747378752e-05,1.0520458221435547,-7.1264848709106445,1.4177839756011963,,,,,,,,,,,,,,,,,,,,,,0.001
5,835,train_epoch,26.82846027077315,22.356718040511993,22.356720941509316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5047001513892305,0.5047001503184884,0.5047004729687811,0.0,0.0061909594087900515,0.40553276874348076,1.0,0.0,1.0,0.0,0.0,0.00010417907728906303,0.0,0.0,0.0,0.0,0.4036588890109947,0.0,0.4036588882971667,0.4036588882971667,0.6743650861129076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4368680541184777e-08,0.38635372455248573,0.1319368186289679,0.9870715865831889,0.0,22.356720941509316,22.356718040511993,22.356718040511993,0.008573981489941568,0.00014136297322911123,-8.763572260379591e-12,0.0,0.0,13.712705360915132,13.712705355204507,1.8214633200696841,1.8214633200696841,0.10971256028749272,0.0,0.0,0.0,0.0,0.40365889079556494,0.0,0.40365887651900334,0.40365887651900334,0.6743650861129076,0.0,1.821463255825157,1.8214632629634377,1.8214633200696841,1.8216431804759774,0.40553276874348076,0.0,0.007753011742662527,1.0,2.0356664222157645,2.0353702399545086,2.0348966685597767,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003978795484182408,1.0,1.0,3.97879557124155,9.999999747378752e-05,1.0688087472658672,-6.8720184314750625,1.4247279252834664,,,,,,,,,,,,,,,,,,,,,,0.001
5,835,val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4433650970459,1066.510498046875,32.65747231564126,0.300067275762558,0.0960884764790535,20.126140594482422,28.55723954054,0.29455646872520447,0.08624910563230515,21.807048797607422,32.08069164415237,0.2779344320297241,0.09337426722049713,24.814697265625,37.10131984943814,0.29120349884033203,0.10608634352684021,22.4433650970459,32.65747231564126,0.300067275762558,0.0960884764790535,0.001
5,835,test_select,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399581909179688,1121.8531494140625,33.494076333197526,0.255636602640152,0.09096506983041763,19.873138427734375,28.634151145378944,0.2515961825847626,0.08068767189979553,21.76475715637207,32.850227566515805,0.23743769526481628,0.08838240802288055,25.15355110168457,38.87268726792229,0.24633455276489258,0.10218892991542816,22.399581909179688,33.494076333197526,0.255636602640152,0.09096506983041763,0.001
6,840,train,29.142175674438477,24.284799575805664,24.284822463989258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5034036636352539,0.5034036636352539,0.5033989548683167,0.0,0.006190031301230192,0.40640923380851746,1.0,0.0,1.0,0.0,0.0,0.0001474537857575342,0.0,0.0,0.0,0.0,0.41614165902137756,0.0,0.4161418378353119,0.4161418378353119,0.6790161728858948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3758387612815568e-07,0.3864179849624634,0.1310972422361374,0.9861229062080383,0.0,24.284822463989258,24.284799575805664,24.284799575805664,0.00775061035528779,0.00045783494715578854,-1.1780923458992731e-10,0.0,0.0,13.796737670898438,13.796737670898438,1.8180441856384277,1.8180441856384277,0.10023294389247894,0.0,0.0,0.0,0.0,0.41614165902137756,0.0,0.4161418378353119,0.4161418378353119,0.6790161728858948,0.0,1.8180441856384277,1.8180441856384277,1.8180441856384277,1.8142316341400146,0.40640923380851746,0.0,0.00844472274184227,1.0,1.966296911239624,1.9477224349975586,1.947551965713501,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041282858001068234,1.0,1.0,4.128285884857178,9.999999747378752e-05,1.030653715133667,-7.308289527893066,1.3780657052993774,,,,,,,,,,,,,,,,,,,,,,0.001
6,860,train,23.552528381347656,19.62676239013672,19.626754760742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5038027167320251,0.5038027763366699,0.5037928819656372,0.0,0.006065679714083672,0.4049641191959381,1.0,0.0,1.0,0.0,0.0,0.00010879739420488477,0.0,0.0,0.0,0.0,0.41881507635116577,0.0,0.41881486773490906,0.41881486773490906,0.6799063086509705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4596749053907843e-07,0.3858102858066559,0.1316470354795456,0.9859049320220947,0.0,19.626754760742188,19.62676239013672,19.62676239013672,0.0076054842211306095,0.0010557457571849227,4.080266940292843e-12,0.0,0.0,13.923015594482422,13.923015594482422,1.8212610483169556,1.8212610483169556,0.09948838502168655,0.0,0.0,0.0,0.0,0.41881510615348816,0.0,0.41881486773490906,0.41881486773490906,0.6799063086509705,0.0,1.8212612867355347,1.8212610483169556,1.8212610483169556,1.818109154701233,0.4049641191959381,0.0,0.00847689714282751,1.0,1.9740345478057861,1.9478516578674316,1.9346766471862793,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041596207302063704,1.0,1.0,4.159620761871338,9.999999747378752e-05,1.0544936656951904,-7.250370502471924,1.4211030006408691,,,,,,,,,,,,,,,,,,,,,,0.001
6,880,train,25.598472595214844,21.331716537475586,21.331710815429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5030779242515564,0.5030778646469116,0.5030711889266968,0.0,0.006015168037265539,0.40618759393692017,1.0,0.0,1.0,0.0,0.0,9.615730959922075e-05,0.0,0.0,0.0,0.0,0.4214381277561188,0.0,0.42143791913986206,0.42143791913986206,0.6807519197463989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.331885605779462e-08,0.3866942524909973,0.13066762685775757,0.9857794642448425,0.0,21.331710815429688,21.331716537475586,21.331716537475586,0.00791328027844429,0.0014617698034271598,7.686851849486587e-11,0.0,0.0,13.707939147949219,13.707939147949219,1.816455602645874,1.816455602645874,0.10171551257371902,0.0,0.0,0.0,0.0,0.4214381277561188,0.0,0.42143791913986206,0.42143791913986206,0.6807519197463989,0.0,1.8164558410644531,1.8164554834365845,1.816455602645874,1.8158535957336426,0.40618759393692017,0.0,0.008575484156608582,1.0,1.854889154434204,1.9229373931884766,1.9279983043670654,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041480621439404786,1.0,1.0,4.148062229156494,9.999999747378752e-05,1.019234538078308,-7.342569828033447,1.3804492950439453,,,,,,,,,,,,,,,,,,,,,,0.001
6,900,train,24.264209747314453,20.219829559326172,20.21982192993164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5031208395957947,0.5031208395957947,0.5031174421310425,0.0,0.006231402978301048,0.40482330322265625,1.0,0.0,1.0,0.0,0.0,8.54626196087338e-05,0.0,0.0,0.0,0.0,0.42401084303855896,0.0,0.4240107238292694,0.4240107238292694,0.6815531849861145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2727203113627183e-07,0.3872418701648712,0.13047052919864655,0.9856435656547546,0.0,20.21982192993164,20.219829559326172,20.219829559326172,0.007641065865755081,0.0009428869234398007,-1.3318862505939943e-11,0.0,0.0,13.476993560791016,13.476993560791016,1.818097472190857,1.818097472190857,0.09761499613523483,0.0,0.0,0.0,0.0,0.42401084303855896,0.0,0.4240107238292694,0.4240107238292694,0.6815531849861145,0.0,1.818097472190857,1.818097472190857,1.818097472190857,1.8154934644699097,0.40482330322265625,0.0,0.008719521574676037,1.0,1.9081263542175293,1.866147756576538,1.8680490255355835,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004153700137976557,1.0,1.0,4.153700351715088,9.999999747378752e-05,1.0084689855575562,-7.414003849029541,1.3616394996643066,,,,,,,,,,,,,,,,,,,,,,0.001
6,920,train,24.60528564453125,20.50406265258789,20.504070281982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5024362206459045,0.5024362206459045,0.5024341344833374,0.0,0.006380361970514059,0.40482616424560547,1.0,0.0,1.0,0.0,0.0,0.0001319478324148804,0.0,0.0,0.0,0.0,0.4265328049659729,0.0,0.42653295397758484,0.42653295397758484,0.6823131442070007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0561383229942294e-07,0.38684284687042236,0.13095946609973907,0.985482394695282,0.0,20.504070281982422,20.50406265258789,20.50406265258789,0.007245413959026337,0.0004549755831249058,1.6263723701115396e-10,0.0,0.0,13.568486213684082,13.568486213684082,1.8197733163833618,1.8197733163833618,0.0938413068652153,0.0,0.0,0.0,0.0,0.4265327751636505,0.0,0.42653295397758484,0.42653295397758484,0.6823131442070007,0.0,1.8197733163833618,1.8197733163833618,1.8197733163833618,1.8173482418060303,0.40482616424560547,0.0,0.00890129990875721,1.0,1.8339600563049316,1.8601419925689697,1.8613388538360596,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004086059925612062,1.0,1.0,4.086060047149658,9.999999747378752e-05,1.0226410627365112,-7.141663551330566,1.4088342189788818,,,,,,,,,,,,,,,,,,,,,,0.001
6,940,train,27.55601692199707,22.9630069732666,22.96302032470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5033543109893799,0.5033543109893799,0.5033664107322693,0.0,0.0061962176114320755,0.4042084217071533,1.0,0.0,1.0,0.0,0.0,6.800590927014127e-05,0.0,0.0,0.0,0.0,0.42900457978248596,0.0,0.42900440096855164,0.42900440096855164,0.6830326914787292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.9053108246680495e-07,0.38465631008148193,0.13182680308818817,0.9853171706199646,0.0,22.96302032470703,22.9630069732666,22.9630069732666,0.008558925241231918,0.004695495590567589,6.156658516331959e-11,0.0,0.0,13.445183753967285,13.445183753967285,1.8239473104476929,1.8239473104476929,0.11078747361898422,0.0,0.0,0.0,0.0,0.42900457978248596,0.0,0.42900440096855164,0.42900440096855164,0.6830326914787292,0.0,1.8239473104476929,1.8239473104476929,1.8239473104476929,1.8230174779891968,0.4042084217071533,0.0,0.009145462885499,1.0,1.830320119857788,1.8224995136260986,1.8163174390792847,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004057001497130841,1.0,1.0,4.05700159072876,9.999999747378752e-05,1.030439019203186,-7.1111602783203125,1.4010668992996216,,,,,,,,,,,,,,,,,,,,,,0.001
6,960,train,25.241708755493164,21.034440994262695,21.03445053100586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5018457174301147,0.50184565782547,0.5018479228019714,0.0,0.006063531618565321,0.4064883291721344,1.0,0.0,1.0,0.0,0.0,7.012621790636331e-05,0.0,0.0,0.0,0.0,0.4314250946044922,0.0,0.43142491579055786,0.43142491579055786,0.6837121248245239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3616480859800504e-07,0.386178582906723,0.1303197145462036,0.9851961135864258,0.0,21.03445053100586,21.034440994262695,21.034440994262695,0.00864492915570736,0.0031500428449362516,8.256447608934181e-11,0.0,0.0,12.547382354736328,12.547382354736328,1.8188748359680176,1.8188748359680176,0.10154259949922562,0.0,0.0,0.0,0.0,0.4314251244068146,0.0,0.4314248859882355,0.4314248859882355,0.6837121248245239,0.0,1.8188745975494385,1.8188745975494385,1.8188748359680176,1.812745213508606,0.4064883291721344,0.0,0.009337921626865864,1.0,1.821295976638794,1.847968339920044,1.842577338218689,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037790965870954096,1.0,1.0,3.7790966033935547,9.999999747378752e-05,0.9296532273292542,-6.8951287269592285,1.2770649194717407,,,,,,,,,,,,,,,,,,,,,,0.001
6,980,train,25.009593963623047,20.840993881225586,20.840993881225586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5029251575469971,0.5029252171516418,0.5029236674308777,0.0,0.006166926119476557,0.40516677498817444,1.0,0.0,1.0,0.0,0.0,5.9174421039642766e-05,0.0,0.0,0.0,0.0,0.43379417061805725,0.0,0.4337943196296692,0.4337943196296692,0.6843553781509399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.055477779094872e-07,0.387310653924942,0.1312442421913147,0.9849994778633118,0.0,20.840993881225586,20.840993881225586,20.840993881225586,0.007241660263389349,0.0009069461957551539,-2.3332780152429677e-10,0.0,0.0,13.155900001525879,13.155900001525879,1.815148949623108,1.815148949623108,0.08917714655399323,0.0,0.0,0.0,0.0,0.43379417061805725,0.0,0.4337942898273468,0.4337942898273468,0.6843553781509399,0.0,1.815148949623108,1.815148949623108,1.815148949623108,1.8203784227371216,0.40516677498817444,0.0,0.009364541620016098,1.0,1.7610645294189453,1.7901999950408936,1.8224358558654785,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000399959011701867,1.0,1.0,3.9995901584625244,9.999999747378752e-05,0.9810685515403748,-7.151003837585449,1.34711492061615,,,,,,,,,,,,,,,,,,,,,,0.001
