epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,effective_lambda_envpred,effective_lambda_future_mi,effective_lambda_swap,effective_lambda_sep,effective_lambda_mask_sparse,aux_schedule_factor,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,z_cons_loss,y_cons_loss,effective_lambda_z_cons,effective_lambda_y_cons,persistence_mi_loss,envpred_loss,future_mi_loss,future_mi_type,env_fut_nll,env_fut_nll_plus,env_fut_nll_minus,env_fut_kl,pred_fut_logvar_mean,pred_fut_mu_norm,future_mi_valid,sep_loss,sep_mi_type,club_upper_bound,club_fit_nll,cross_cov_loss,hsic_loss,rank_loss,mask_sparse_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,swap_weight_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,mask_mean,mask_std,mask_min,mask_max,mask_entropy,mask_active_ratio,env_plus_norm,env_minus_norm,env_hist_norm,env_fut_norm,env_fut_pred_norm,fusion_gamma_abs_mean,fusion_beta_abs_mean,timestamp_valid,cur_time_emb_norm,seq_time_emb_norm,future_time_emb_norm,backbone_aux_loss,grad_consensus/agree_mean,grad_consensus/agree_std,grad_consensus/agree_min,grad_consensus/agree_max,grad_consensus/rho_mean,grad_consensus/rho_max,grad_consensus/using_fallback_z_inv,grad_consensus/ema_agree_mean,curriculum_horizon,cast_vq_loss,cast_commit_loss,cast_mi_loss,stone_graph_perturb_loss,stone_spatial_graph_entropy,stone_temporal_graph_entropy,val_mae,val_mse,val_rmse,val_mape,val_wape,val_mae_h3,val_rmse_h3,val_mape_h3,val_wape_h3,val_mae_h6,val_rmse_h6,val_mape_h6,val_wape_h6,val_mae_h12,val_rmse_h12,val_mape_h12,val_wape_h12,val_mae_avg12,val_rmse_avg12,val_mape_avg12,val_wape_avg12,lr
1,1,train,1.0810794830322266,0.9008995890617371,0.9008995890617371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49777889251708984,0.49777889251708984,0.497713565826416,0.0,-0.017717568203806877,0.5245762467384338,1.0,0.0,1.0,0.0,0.0,0.0008231389801949263,0.0,0.0,0.0,0.0,0.28477877378463745,0.013844490982592106,0.24537049233913422,0.32129451632499695,0.5952096581459045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4700506031513214,0.0645153596997261,0.9896750450134277,0.0,0.9008995890617371,0.9008995890617371,0.9008995890617371,0.09267204999923706,-0.008854995481669903,6.905848809468651e-11,0.0,0.0,2.5894320011138916,2.5894320011138916,1.6598105430603027,1.6598105430603027,0.23973828554153442,0.0,0.0,0.0,0.0,0.28477874398231506,0.029936913400888443,0.18040645122528076,0.459616094827652,0.5952096581459045,0.0,1.6696559190750122,1.660357117652893,1.6598105430603027,1.6536492109298706,0.5245762467384338,0.0,0.0,1.0,3.0879452228546143,3.215561628341675,3.2747530937194824,0.0,0.023576518520712852,0.00528581952676177,0.002500000176951289,0.02808823622763157,0.002357651712372899,0.0028088237158954144,0.0,0.023576516658067703,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,2,train,0.9917769432067871,0.8264629244804382,0.8265701532363892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4983963668346405,0.4983963668346405,0.4983082413673401,0.0,-0.020064905285835266,0.509135901927948,1.0,0.0,1.0,0.0,0.0,0.0008275329601019621,0.0,0.0,0.0,0.0,0.2889048755168915,0.015759972855448723,0.2421405166387558,0.3248865008354187,0.5989602208137512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.765885751112364e-05,0.46832627058029175,0.0651177167892456,0.9897916316986084,0.0,0.8265701532363892,0.8264629244804382,0.8264629244804382,0.0969868153333664,-0.01944827288389206,3.3702005075575414e-10,0.0,0.0,2.6836862564086914,2.6836862564086914,1.6649407148361206,1.6649407148361206,0.25829535722732544,0.0,0.0,0.0,0.0,0.2889048457145691,0.030121617019176483,0.1644577831029892,0.4280458390712738,0.5989602208137512,0.0,1.674358606338501,1.6652401685714722,1.6649407148361206,1.6603425741195679,0.509135901927948,0.003926420118659735,0.00424122903496027,1.0,3.1589488983154297,3.0434136390686035,3.0157737731933594,0.0,0.027956057339906693,0.00670959847047925,0.001860294258221984,0.03647058829665184,0.002795605454593897,0.00364705896936357,0.0,0.027956053614616394,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,3,train,0.8903020620346069,0.7420656681060791,0.7411817908287048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49788618087768555,0.49788615107536316,0.49788257479667664,0.0,-0.020280225202441216,0.5301517248153687,1.0,0.0,1.0,0.0,0.0,0.0008562839939258993,0.0,0.0,0.0,0.0,0.28230223059654236,0.01539177168160677,0.23743653297424316,0.3286605477333069,0.5927749872207642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.832653965218924e-05,0.4672040343284607,0.06589674204587936,0.9895498752593994,0.0,0.7411817908287048,0.7420656681060791,0.7420656681060791,0.10023820400238037,0.028146980330348015,-4.6192349945073374e-10,0.0,0.0,2.954460382461548,2.954460382461548,1.6499640941619873,1.6499640941619873,0.2949559986591339,0.0,0.0,0.0,0.0,0.28230226039886475,0.03080788068473339,0.17240342497825623,0.41714638471603394,0.5927749872207642,0.0,1.6599225997924805,1.6506304740905762,1.6499640941619873,1.6525626182556152,0.5301517248153687,0.005909405183047056,0.00767056830227375,1.0,3.242959976196289,3.2583260536193848,3.2190284729003906,0.0,0.007476835045963526,0.006990410387516022,6.875133840367198e-05,0.021779410541057587,0.0007476834580302238,0.002177941147238016,0.0,0.007476835045963526,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,3,train_epoch,0.9877194960912069,0.8231427272160848,0.8228838443756104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.498020480076472,0.4980204701423645,0.49796812733014423,0.0,-0.01935423289736112,0.5212879578272501,1.0,0.0,1.0,0.0,0.0,0.0008356519780742625,0.0,0.0,0.0,0.0,0.28532862663269043,0.014998745173215866,0.24164918065071106,0.32494718829790753,0.5956482887268066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.1107726196448007e-06,0.46852696935335797,0.06517660617828369,0.9896721839904785,0.0,0.8228838443756104,0.8231427272160848,0.8231427272160848,0.09663235644499461,-5.209601173798243e-05,-1.8614986866764365e-11,0.0,0.0,2.7425262133280435,2.7425262133280435,1.658238450686137,1.658238450686137,0.2643298804759979,0.0,0.0,0.0,0.0,0.28532861669858295,0.030288803701599438,0.17242255310217539,0.4349361062049866,0.5956482887268066,0.0,1.6679790417353313,1.6587425867716472,1.658238450686137,1.6555181344350178,0.5212879578272501,0.0032786084339022636,0.00397059911241134,1.0,3.163284699122111,3.172433773676554,3.169851779937744,0.0,0.01966980363552769,0.006328609461585681,0.001476348591192315,0.028779411688447,0.0019669802083323398,0.002877941277499,0.0,0.01966980177288254,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,3,val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.69020462036133,16593.3720703125,128.8152633437222,504.2212219238281,114.16554260253906,96.7397575378418,105.80064907055154,467.5418701171875,105.39688491821289,102.37189483642578,113.52935330785603,471.70213317871094,103.33244705200195,103.04920196533203,117.2012971044636,432.0133972167969,89.1022720336914,114.69020462036133,128.8152633437222,504.2212219238281,114.16554260253906,0.001
1,3,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.46392059326172,31971.208984375,178.80494675588537,53.42841720581055,44.86343193054199,157.9488067626953,187.24716807771753,52.10130500793457,48.31247138977051,158.8623504638672,190.4087092611575,55.92180252075195,48.34840202331543,172.55402374267578,205.00720261737146,58.800506591796875,52.26457405090332,147.46392059326172,178.80494675588537,53.42841720581055,44.86343193054199,0.001
