epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,effective_lambda_envpred,effective_lambda_future_mi,effective_lambda_swap,effective_lambda_sep,effective_lambda_mask_sparse,aux_schedule_factor,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,persistence_mi_loss,envpred_loss,future_mi_loss,future_mi_type,env_fut_nll,env_fut_nll_plus,env_fut_nll_minus,env_fut_kl,pred_fut_logvar_mean,pred_fut_mu_norm,future_mi_valid,sep_loss,sep_mi_type,club_upper_bound,club_fit_nll,cross_cov_loss,hsic_loss,rank_loss,mask_sparse_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,swap_weight_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,mask_mean,mask_std,mask_min,mask_max,mask_entropy,mask_active_ratio,env_plus_norm,env_minus_norm,env_hist_norm,env_fut_norm,env_fut_pred_norm,fusion_gamma_abs_mean,fusion_beta_abs_mean,timestamp_valid,cur_time_emb_norm,seq_time_emb_norm,future_time_emb_norm,backbone_aux_loss,curriculum_horizon,cast_vq_loss,cast_commit_loss,cast_mi_loss,stone_graph_perturb_loss,stone_spatial_graph_entropy,stone_temporal_graph_entropy,val_mae,val_mse,val_rmse,val_mape,val_wape,val_mae_h3,val_rmse_h3,val_mape_h3,val_wape_h3,val_mae_h6,val_rmse_h6,val_mape_h6,val_wape_h6,val_mae_h12,val_rmse_h12,val_mape_h12,val_wape_h12,val_mae_avg12,val_rmse_avg12,val_mape_avg12,val_wape_avg12,lr
1,20,train,0.265936017036438,0.22161202132701874,0.22161996364593506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5168949365615845,0.5168949365615845,0.5168861746788025,0.0,-0.0009142464841715991,0.4354071021080017,1.0,0.0,1.0,0.0,0.0,0.00030447239987552166,0.0,0.0,0.0,0.0,0.2586286962032318,0.019960496574640274,0.21218273043632507,0.32219070196151733,0.5693520307540894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001169707829831168,0.4666769802570343,0.07064966857433319,1.0058176517486572,0.0,0.22161996364593506,0.22161202132701874,0.22161202132701874,0.08722125738859177,0.020594490692019463,-3.9181533018073367e-11,0.0,0.0,4.54084587097168,4.5408453941345215,1.6930981874465942,1.6930981874465942,0.3851826786994934,0.0,0.0,0.0,0.0,0.2586286962032318,0.029559120535850525,0.15188747644424438,0.41202256083488464,0.5693520307540894,0.0,1.6977410316467285,1.6946133375167847,1.6930981874465942,1.6912199258804321,0.4354071021080017,0.015066348947584629,0.008360017091035843,1.0,3.336935520172119,3.378352642059326,3.377315044403076,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,40,train,0.16426055133342743,0.13691020011901855,0.13675178587436676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5163555145263672,0.5163555145263672,0.5164095759391785,0.0,-0.0019178965594619513,0.4360729455947876,1.0,0.0,1.0,0.0,0.0,0.0004518571658991277,0.0,0.0,0.0,0.0,0.26032739877700806,0.016855426132678986,0.22043055295944214,0.31937870383262634,0.5712770819664001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.943254265934229e-05,0.4607676863670349,0.07361331582069397,1.0051435232162476,0.0,0.13675178587436676,0.13691020011901855,0.13691020011901855,0.07039637863636017,0.013246599584817886,1.1042208120093377e-10,0.0,0.0,4.583694934844971,4.583694934844971,1.7012982368469238,1.7012982368469238,0.30402305722236633,0.0,0.0,0.0,0.0,0.26032739877700806,0.02864961139857769,0.16622832417488098,0.4165796637535095,0.5712770819664001,0.0,1.7076408863067627,1.7025479078292847,1.7012982368469238,1.7000646591186523,0.4360729455947876,0.016947904601693153,0.006443812511861324,1.0,3.30787992477417,3.3974006175994873,3.3968448638916016,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,60,train,0.21607734262943268,0.1800931841135025,0.17992080748081207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5154902935028076,0.5154902935028076,0.5154703855514526,0.0,-0.0021413976792246103,0.4380294382572174,1.0,0.0,1.0,0.0,0.0,0.0010150859598070383,0.0,0.0,0.0,0.0,0.26689860224723816,0.01735706254839897,0.21557733416557312,0.32593977451324463,0.577624499797821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2645831702684518e-05,0.4538400173187256,0.08383995294570923,1.0022028684616089,0.0,0.17992080748081207,0.1800931841135025,0.1800931841135025,0.0710516944527626,0.0016349550569429994,-2.4436824785922795e-10,0.0,0.0,4.648684024810791,4.648684024810791,1.722371220588684,1.722371220588684,0.30972304940223694,0.0,0.0,0.0,0.0,0.26689857244491577,0.0314515084028244,0.14159941673278809,0.43922990560531616,0.577624499797821,0.0,1.73284912109375,1.7230224609375,1.722371220588684,1.7110434770584106,0.4380294382572174,0.017842669039964676,0.0052215419709682465,1.0,3.4892497062683105,3.5631155967712402,3.5876669883728027,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,80,train,0.27911463379859924,0.23253574967384338,0.23289448022842407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5080891251564026,0.5080891251564026,0.5082180500030518,0.0,9.770906035555527e-05,0.431033730506897,1.0,0.0,1.0,0.0,0.0,0.0009158693137578666,0.0,0.0,0.0,0.0,0.2664943039417267,0.01932268589735031,0.21988928318023682,0.3255218267440796,0.5770005583763123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7602777006686665e-05,0.4522387981414795,0.08336492627859116,0.9974551200866699,0.0,0.23289448022842407,0.23253574967384338,0.23253574967384338,0.06974760442972183,-0.0006920154555700719,3.4881228461181024e-10,0.0,0.0,4.3053669929504395,4.3053669929504395,1.7065801620483398,1.7065801620483398,0.27382031083106995,0.0,0.0,0.0,0.0,0.2664943039417267,0.03277778998017311,0.15443116426467896,0.4333477020263672,0.5770005583763123,0.0,1.7171218395233154,1.7073872089385986,1.7065801620483398,1.707167387008667,0.431033730506897,0.018946852535009384,0.005689332727342844,1.0,3.2339580059051514,3.241316556930542,3.2365942001342773,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,100,train,0.17498399317264557,0.145802304148674,0.1459084302186966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5097407102584839,0.5097407102584839,0.5097819566726685,0.0,0.00019425124628469348,0.42993441224098206,1.0,0.0,1.0,0.0,0.0,0.001924778800457716,0.0,0.0,0.0,0.0,0.26254743337631226,0.01759551279246807,0.20778509974479675,0.317446231842041,0.5730416774749756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.885390055482276e-05,0.4453836977481842,0.08775606006383896,0.9953426122665405,0.0,0.1459084302186966,0.145802304148674,0.145802304148674,0.07068081945180893,0.01936103217303753,-8.932267425709739e-11,0.0,0.0,4.503615379333496,4.503615379333496,1.7228307723999023,1.7228307723999023,0.29092922806739807,0.0,0.0,0.0,0.0,0.26254743337631226,0.03213004767894745,0.13980036973953247,0.45725560188293457,0.5730416774749756,0.0,1.7350683212280273,1.7232133150100708,1.7228307723999023,1.7231422662734985,0.42993441224098206,0.018666913732886314,0.004764433950185776,1.0,3.271392822265625,3.2252845764160156,3.2267870903015137,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,120,train,0.19223548471927643,0.1601456254720688,0.1604493111371994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5087974667549133,0.5087974071502686,0.5088126063346863,0.0,0.0003227858687750995,0.4285162687301636,1.0,0.0,1.0,0.0,0.0,0.0007140946108847857,0.0,0.0,0.0,0.0,0.26922088861465454,0.021950311958789825,0.20852506160736084,0.3292931020259857,0.5794191956520081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.436194699839689e-05,0.4455309808254242,0.08963469415903091,0.992423415184021,0.0,0.1604493111371994,0.1601456254720688,0.1601456254720688,0.0639752596616745,0.021749988198280334,7.898259130056928e-11,0.0,0.0,4.524676322937012,4.524676322937012,1.7203819751739502,1.7203819751739502,0.26889562606811523,0.0,0.0,0.0,0.0,0.26922088861465454,0.03472726419568062,0.14362768828868866,0.45225608348846436,0.5794191956520081,0.0,1.7312639951705933,1.7210792303085327,1.7203819751739502,1.7198536396026611,0.4285162687301636,0.02011745795607567,0.005451211240142584,1.0,3.387176990509033,3.4277799129486084,3.2374267578125,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,140,train,0.16049326956272125,0.13374583423137665,0.13373714685440063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5055972933769226,0.5055972933769226,0.5056273341178894,0.0,-0.0012665590038523078,0.4331744611263275,1.0,0.0,1.0,0.0,0.0,0.0017100221011787653,0.0,0.0,0.0,0.0,0.26503151655197144,0.019431347027420998,0.19223278760910034,0.3190690577030182,0.5748974680900574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.7324698748998344e-05,0.4352531433105469,0.09760725498199463,0.9883996844291687,0.0,0.13373714685440063,0.13374583423137665,0.13374583423137665,0.0608380064368248,0.013410412706434727,-3.93307678092647e-11,0.0,0.0,4.514090538024902,4.514090538024902,1.7357946634292603,1.7357946634292603,0.25255054235458374,0.0,0.0,0.0,0.0,0.26503151655197144,0.03615597262978554,0.11961555480957031,0.4791536331176758,0.5748974680900574,0.0,1.7537283897399902,1.735318899154663,1.7357946634292603,1.7290247678756714,0.4331744611263275,0.017695317044854164,0.004740226082503796,1.0,3.2297489643096924,3.286527633666992,3.232666015625,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,160,train,0.1642330288887024,0.13692091405391693,0.13656054437160492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5055763721466064,0.5055763721466064,0.5056726932525635,0.0,-0.0003983870556112379,0.42865318059921265,1.0,0.0,1.0,0.0,0.0,0.0012798593379557133,0.0,0.0,0.0,0.0,0.28521037101745605,0.0197103600949049,0.21800731122493744,0.3379783630371094,0.5943633913993835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.458071634871885e-05,0.4306877553462982,0.0984475389122963,0.9852231740951538,0.0,0.13656054437160492,0.13692091405391693,0.13692091405391693,0.058234475553035736,0.008992980234324932,-4.859447219618396e-11,0.0,0.0,4.823554039001465,4.823554039001465,1.7363958358764648,1.7363958358764648,0.26083606481552124,0.0,0.0,0.0,0.0,0.28521037101745605,0.03743506222963333,0.1424839347600937,0.49441075325012207,0.5943633913993835,0.0,1.7534090280532837,1.7360247373580933,1.7363958358764648,1.740067481994629,0.42865318059921265,0.015920063480734825,0.003967671655118465,1.0,3.50485897064209,3.448883056640625,3.385327100753784,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,180,train,0.17337897419929504,0.144487664103508,0.14445653557777405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4969983696937561,0.4969983696937561,0.49704858660697937,0.0,-0.0005454880883917212,0.4307299554347992,1.0,0.0,1.0,0.0,0.0,0.0010821851901710033,0.0,0.0,0.0,0.0,0.27549970149993896,0.022254088893532753,0.219868466258049,0.33230191469192505,0.5852798223495483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.711021579671069e-06,0.443678081035614,0.08711282163858414,0.9809468984603882,0.0,0.14445653557777405,0.144487664103508,0.144487664103508,0.05747823417186737,0.01117070484906435,-7.997319473318498e-11,0.0,0.0,4.65338134765625,4.65338134765625,1.6967823505401611,1.6967823505401611,0.245354562997818,0.0,0.0,0.0,0.0,0.27549970149993896,0.0367010235786438,0.14806018769741058,0.4712362289428711,0.5852798223495483,0.0,1.7102383375167847,1.6971385478973389,1.6967823505401611,1.6979398727416992,0.4307299554347992,0.018294446170330048,0.004322207998484373,1.0,3.359198570251465,3.2534797191619873,3.1569125652313232,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,200,train,0.16758352518081665,0.13964834809303284,0.13967585563659668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4935072362422943,0.4935072660446167,0.4936044216156006,0.0,-0.00028277901583351195,0.4296984374523163,1.0,0.0,1.0,0.0,0.0,0.0008425289415754378,0.0,0.0,0.0,0.0,0.27598485350608826,0.01981826312839985,0.20787982642650604,0.33364129066467285,0.5858919620513916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.461764991807286e-06,0.44308388233184814,0.08782010525465012,0.9765893816947937,0.0,0.13967585563659668,0.13964834809303284,0.13964834809303284,0.061667975038290024,0.01439825538545847,-3.6585338925032573e-11,0.0,0.0,4.586498737335205,4.586498737335205,1.691025733947754,1.691025733947754,0.2560569941997528,0.0,0.0,0.0,0.0,0.27598482370376587,0.03589274734258652,0.13941669464111328,0.45920348167419434,0.5858919620513916,0.0,1.7078174352645874,1.690428614616394,1.691025733947754,1.6951388120651245,0.4296984374523163,0.017450155690312386,0.00467645563185215,1.0,3.343736410140991,3.188615322113037,3.2036566734313965,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
