combo_id	status	exit_code	metrics_found	ckpt_dir	seed	lr	optimizer	weight_decay	grad_clip	lr_scheduler	lr_milestones	lr_gamma	lambda_envpred	lambda_future_mi	lambda_swap	lambda_mask_sparse	sparse_target	train_loss_scale	mae	mse	rmse	mape	metric_path
combo_0055	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0055	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0055/best_test_metrics.json
combo_0056	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0056	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.3	normalized	15.56919797261556	586.1686939548802	24.21092096461595	12.010442497493985	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0056/best_test_metrics.json
combo_0057	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0057	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.25	normalized	15.36000294728322	586.4227868157465	24.216167880483205	10.422032798732722	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0057/best_test_metrics.json
combo_0058	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0058	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.3	normalized	15.26272271560119	582.0749161179001	24.12622880016477	10.196407184944496	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0058/best_test_metrics.json
combo_0059	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0059	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0059/best_test_metrics.json
combo_0060	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0060	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.3	normalized	15.25515162837398	581.7180081616651	24.118830986630865	10.21228080182462	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0060/best_test_metrics.json
combo_0061	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0061	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.25	normalized	15.487880225654122	590.805469272373	24.30649027055064	11.142640930038315	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0061/best_test_metrics.json
combo_0062	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0062	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.3	normalized	15.545821305867788	591.8883427113026	24.328755469840676	11.342876876796687	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0062/best_test_metrics.json
combo_0063	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0063	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0063/best_test_metrics.json
combo_0064	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0064	2026	0.001	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.3	normalized	15.56919797261556	586.1686939548802	24.21092096461595	12.010442497493985	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0064/best_test_metrics.json
combo_0065	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0065	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.25	normalized	15.346516991520787	589.7252411713471	24.284259123377577	10.174365022160986	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0065/best_test_metrics.json
combo_0066	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0066	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.3	normalized	15.391832789859256	584.8704597541878	24.184095181631	10.905771753809473	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0066/best_test_metrics.json
combo_0067	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0067	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.25	normalized	15.34377233402149	588.1584933856586	24.251979164300355	10.211108233477619	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0067/best_test_metrics.json
combo_0068	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0068	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.3	normalized	15.33746978828499	589.5035257425394	24.279693691283246	10.115501833391619	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0068/best_test_metrics.json
combo_0069	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0069	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.25	normalized	16.178661977922594	647.2749987078142	25.441599767070745	10.253136531726733	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0069/best_test_metrics.json
combo_0070	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0070	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.3	normalized	15.597696463267008	591.1110049410984	24.312774521660383	11.502997114851668	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0070/best_test_metrics.json
combo_0071	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0071	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.25	normalized	15.751932509310612	616.0295957960524	24.819943509122908	9.871877214930079	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0071/best_test_metrics.json
combo_0072	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0072	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.3	normalized	15.62226119771734	594.7365899988123	24.387221858973856	11.402338882824322	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0072/best_test_metrics.json
combo_0073	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0073	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.25	normalized	15.346516991520787	589.7252411713471	24.284259123377577	10.174365022160986	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0073/best_test_metrics.json
combo_0074	failed	132	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0074	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0074/best_test_metrics.json
combo_0075	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0075	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.25	normalized	15.34377233402149	588.1584933856586	24.251979164300355	10.211108233477619	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0075/best_test_metrics.json
combo_0076	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0076	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.3	normalized	15.33746978828499	589.5035257425394	24.279693691283246	10.115501833391619	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0076/best_test_metrics.json
combo_0077	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0077	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.25	normalized	15.630345374614269	590.8542551264032	24.307493805952173	11.628034621745616	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0077/best_test_metrics.json
combo_0078	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0078	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.3	normalized	15.597696463267008	591.1110049410984	24.312774521660383	11.502997114851668	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0078/best_test_metrics.json
combo_0079	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0079	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.25	normalized	15.588338284879118	598.45348770554	24.46330900973006	10.46957032315366	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0079/best_test_metrics.json
combo_0080	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0080	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.3	normalized	15.62226119771734	594.7365899988123	24.387221858973856	11.402338882824322	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0080/best_test_metrics.json
combo_0081	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0081	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.25	normalized	15.46260861233548	590.2277218930357	24.29460273173932	10.712907245567253	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0081/best_test_metrics.json
combo_0082	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0082	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.3	normalized	15.260586235974285	581.8720969122809	24.122025141191624	10.203852945619875	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0082/best_test_metrics.json
combo_0083	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0083	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.25	normalized	15.36294291470502	590.0236423939198	24.290402269083973	10.485141118367514	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0083/best_test_metrics.json
combo_0084	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0084	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.3	normalized	15.832994847684294	625.2557106361733	25.00511368972701	9.908736499580177	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0084/best_test_metrics.json
combo_0085	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0085	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.25	normalized	15.563082798107251	591.0427674989443	24.31137115629113	11.401845970669308	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0085/best_test_metrics.json
combo_0086	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0086	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.3	normalized	15.52453308277302	591.5735290802277	24.32228461884754	11.245078890173286	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0086/best_test_metrics.json
combo_0087	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0087	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.25	normalized	15.57635906150749	590.7141568982923	24.304611844221917	11.510558317373464	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0087/best_test_metrics.json
combo_0088	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0088	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.3	normalized	15.554711814399239	592.6687384940483	24.34478873381423	11.335743556151519	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0088/best_test_metrics.json
combo_0089	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0089	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0089/best_test_metrics.json
combo_0090	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0090	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0090/best_test_metrics.json
combo_0091	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0091	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.25	normalized	15.551297733375618	595.3886089153118	24.400586241221987	11.046945554716093	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0091/best_test_metrics.json
combo_0092	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0092	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.3	normalized	15.404851617039862	583.8925978514525	24.163869678746664	11.297034409669068	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0092/best_test_metrics.json
combo_0093	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0093	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.25	normalized	15.563082798107251	591.0427674989443	24.31137115629113	11.401845970669308	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0093/best_test_metrics.json
combo_0094	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0094	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.3	normalized	15.52453308277302	591.5735290802277	24.32228461884754	11.245078890173286	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0094/best_test_metrics.json
combo_0095	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0095	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.25	normalized	15.612630723832964	588.6236258154516	24.261566845845955	11.808257923469887	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0095/best_test_metrics.json
combo_0096	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0096	2026	0.001	adamw	5e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0096/best_test_metrics.json
combo_0097	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0097	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.25	normalized	15.346516991520787	589.7252411713471	24.284259123377577	10.174365022160986	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0097/best_test_metrics.json
combo_0098	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0098	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.3	normalized	15.391832789859256	584.8704597541878	24.184095181631	10.905771753809473	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0098/best_test_metrics.json
combo_0099	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0099	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.25	normalized	15.34377233402149	588.1584933856586	24.251979164300355	10.211108233477619	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0099/best_test_metrics.json
combo_0100	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0100	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.3	normalized	15.47775988106255	593.4098881901922	24.360005915233113	10.522618255099735	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0100/best_test_metrics.json
combo_0101	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0101	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.25	normalized	15.630345374614269	590.8542551264032	24.307493805952173	11.628034621745616	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0101/best_test_metrics.json
combo_0102	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0102	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.3	normalized	15.684979868364763	598.7875872087908	24.47013664058276	11.118512080596373	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0102/best_test_metrics.json
combo_0103	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0103	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.25	normalized	15.588338284879118	598.45348770554	24.46330900973006	10.46957032315366	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0103/best_test_metrics.json
combo_0104	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0104	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.3	normalized	15.62226119771734	594.7365899988123	24.387221858973856	11.402338882824322	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0104/best_test_metrics.json
combo_0105	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0105	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.25	normalized	15.346516991520787	589.7252411713471	24.284259123377577	10.174365022160986	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0105/best_test_metrics.json
combo_0106	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0106	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.3	normalized	15.63759489746781	601.377253145785	24.522994375601545	10.570001980205914	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0106/best_test_metrics.json
combo_0107	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0107	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.25	normalized	15.34377233402149	588.1584933856586	24.251979164300355	10.211108233477619	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0107/best_test_metrics.json
combo_0108	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0108	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.3	normalized	15.33746978828499	589.5035257425394	24.279693691283246	10.115501833391619	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0108/best_test_metrics.json
combo_0109	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0109	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.25	normalized	15.630345374614269	590.8542551264032	24.307493805952173	11.628034621745616	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0109/best_test_metrics.json
combo_0110	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0110	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0110/best_test_metrics.json
combo_0111	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0111	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.25	normalized	15.751932509310612	616.0295957960524	24.819943509122908	9.871877214930079	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0111/best_test_metrics.json
combo_0112	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0112	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.3	normalized	15.62226119771734	594.7365899988123	24.387221858973856	11.402338882824322	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0112/best_test_metrics.json
combo_0113	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0113	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.25	normalized	15.356634530935201	586.8758942200257	24.225521546914642	10.427624161179	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0113/best_test_metrics.json
combo_0114	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0114	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.3	normalized	15.260586235974285	581.8720969122809	24.122025141191624	10.203852945619875	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0114/best_test_metrics.json
combo_0115	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0115	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.25	normalized	15.36294291470502	590.0236423939198	24.290402269083973	10.485141118367514	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0115/best_test_metrics.json
combo_0116	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0116	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.3	normalized	15.404851617039862	583.8925978514525	24.163869678746664	11.297034409669068	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0116/best_test_metrics.json
combo_0117	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0117	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.25	normalized	15.563082798107251	591.0427674989443	24.31137115629113	11.401845970669308	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0117/best_test_metrics.json
combo_0118	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0118	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.3	normalized	15.52453308277302	591.5735290802277	24.32228461884754	11.245078890173286	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0118/best_test_metrics.json
combo_0119	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0119	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.25	normalized	15.658758215002111	600.6944526466164	24.509068783750564	10.581519277246148	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0119/best_test_metrics.json
