epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,effective_lambda_envpred,effective_lambda_future_mi,effective_lambda_swap,effective_lambda_sep,effective_lambda_mask_sparse,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,persistence_mi_loss,envpred_loss,future_mi_loss,future_mi_type,env_fut_nll,env_fut_kl,pred_fut_logvar_mean,pred_fut_mu_norm,future_mi_valid,sep_loss,sep_mi_type,club_upper_bound,club_fit_nll,cross_cov_loss,hsic_loss,rank_loss,mask_sparse_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,swap_weight_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,mask_mean,mask_std,mask_min,mask_max,mask_entropy,mask_active_ratio,env_plus_norm,env_minus_norm,env_hist_norm,env_fut_norm,env_fut_pred_norm,fusion_gamma_abs_mean,fusion_beta_abs_mean,timestamp_valid,cur_time_emb_norm,seq_time_emb_norm,future_time_emb_norm,val_mae,val_rmse,val_mape,val_mae_h3,val_rmse_h3,val_mape_h3,val_mae_h6,val_rmse_h6,val_mape_h6,val_mae_h12,val_rmse_h12,val_mape_h12,val_mae_avg12,val_rmse_avg12,val_mape_avg12,lr
1,1,train_epoch,1.2189457416534424,0.9150458574295044,0.914638876914978,0.5497583746910095,0.0,0.0,0.0,0.004683922976255417,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.27052319049835205,0.0,0.0,0.0,6.57256555557251,,,,,,,,,,,,,,,,,0.009999999776482582,0.27052319049835205,0.020995598286390305,0.18103046715259552,0.36876726150512695,0.5826616883277893,-0.005220837891101837,0.12916405498981476,0.4845588207244873,0.4907686412334442,-0.018087511882185936,0.15567465126514435,0.48038628697395325,0.23531828820705414,1.0,-0.005220837891101837,-0.00044390640687197447,,0.06661336123943329,0.9943811893463135,0.10475194454193115,0.914638876914978,0.919859766960144,0.9150458574295044,0.0991111546754837,0.01839761808514595,-1.3088219397161538e-09,0.0,0.0,0.631541907787323,0.631541907787323,5.556136608123779,5.556136608123779,0.06254549324512482,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001
1,1,val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.47207641601562,139.71200561523438,211234.453125,146.3801727294922,153.57765197753906,347374.53125,137.32456970214844,146.37425231933594,212328.46875,99.67435455322266,112.96966552734375,64198.625,129.47207641601562,139.71200561523438,211234.453125,0.001
1,1,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.07818603515625,175.00137329101562,0.5920621752738953,143.88766479492188,175.23841857910156,0.5572602152824402,140.46156311035156,171.2164764404297,0.5650087594985962,151.47109985351562,182.88494873046875,0.6623486876487732,144.07818603515625,175.00137329101562,0.5920621752738953,0.001
