epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,persistence_mi_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,val_mae,val_rmse,val_mape
1,20,train,106.58578491210938,86.6351089477539,63.36170196533203,9.082132339477539,3.6012372970581055,2.944216728210449,13.140408515930176,3932.627197265625,1.9999999494757503e-05,5843.61572265625,0.8280307054519653,0.0,0.0,0.0,8.690390586853027,0.009999999776482582,0.8280307054519653,0.3690379559993744,0.0,1.0,0.020250791683793068,-20.422916412353516,83.20091247558594,0.4312959611415863,0.4312884509563446,0.10538031905889511,0.13007773458957672,0.6182448267936707,0.27951812744140625,1.0,-20.422916412353516,0.37326815724372864,2.2785234451293945,55.18788146972656,83.15377044677734,63.36170196533203,83.78462219238281,86.6351089477539,0.05022145435214043,-0.0009321829420514405,5.610571143961629e-13,0.0,0.0,733.729248046875,733.729248046875,480.7902526855469,480.7902526855469,36.057456970214844,0.0,0.0,0.0,0.0,,,
1,40,train,59.72648620605469,44.915348052978516,55.2523193359375,7.745865345001221,3.552298069000244,3.287348747253418,5.298985004425049,2670.128173828125,1.9999999494757503e-05,2490.06884765625,0.9052524566650391,0.0,0.0,0.0,8.6482515335083,0.009999999776482582,0.9052524566650391,0.2856961786746979,0.0,1.0,0.013215421698987484,9.394343376159668,42.958251953125,0.6036611795425415,0.6035322546958923,0.07249727845191956,0.10371097177267075,0.584190309047699,0.3547782003879547,1.0,9.394343376159668,0.10021936893463135,1.3422868251800537,38.332584381103516,42.37370681762695,55.2523193359375,45.85797882080078,44.915348052978516,0.0269656740128994,-0.0015382654964923859,-6.597983270850705e-11,0.0,0.0,686.2584838867188,686.2584838867188,378.7426452636719,378.7426452636719,18.087425231933594,0.0,0.0,0.0,0.0,,,
1,60,train,40.22308349609375,32.49325942993164,32.32912826538086,9.328277587890625,0.6241724491119385,0.5448300838470459,1.5868468284606934,61.406700134277344,1.9999999494757503e-05,180.25680541992188,0.9088449478149414,0.0,0.0,0.0,8.636642456054688,0.009999999776482582,0.9088449478149414,0.28063368797302246,0.0,1.0,0.012981746345758438,-0.3860952854156494,11.575183868408203,0.4704197347164154,0.4707743525505066,0.0060608526691794395,0.10741107910871506,0.5067312717437744,0.2378474473953247,1.0,-0.3860952854156494,0.04012194648385048,0.7545666098594666,2.4360313415527344,8.773842811584473,32.32912826538086,32.7152214050293,32.49325942993164,0.03148096427321434,0.0016738190315663815,-1.4768532230480247e-10,0.0,0.0,778.4990844726562,778.4990844726562,29.396223068237305,29.396223068237305,21.401975631713867,0.0,0.0,0.0,0.0,,,
1,80,train,37.473018646240234,30.52396583557129,30.56400489807129,7.415657043457031,0.03377485275268555,0.030836470425128937,0.05876762047410011,0.5526570081710815,1.9999999494757503e-05,4.167780876159668,0.7141001224517822,0.0,0.0,0.0,8.64153003692627,0.009999999776482582,0.7141001224517822,0.44085362553596497,0.0,1.0,0.0316212996840477,0.0537584014236927,0.8124641180038452,0.5224877595901489,0.5214084982872009,0.003495552344247699,0.08635213226079941,0.5042757987976074,0.26321500539779663,1.0,0.0537584014236927,-0.0007535866461694241,0.2742207944393158,0.9761781096458435,0.5091081261634827,30.56400489807129,30.510244369506836,30.52396583557129,0.01929652690887451,-0.0037268351297825575,4.9580398814308424e-11,0.0,0.0,790.029052734375,790.029052734375,6.315788745880127,6.315788745880127,14.987735748291016,0.0,0.0,0.0,0.0,,,
1,100,train,34.88544464111328,28.523590087890625,28.53483009338379,5.626895904541016,0.024083560332655907,0.02194843627512455,0.042702484875917435,0.2213643491268158,1.9999999494757503e-05,3.0592727661132812,0.4238317310810089,0.0,0.0,0.0,8.630189895629883,0.009999999776482582,0.4238317310810089,0.48520427942276,0.0,1.0,0.029354115948081017,0.014133516699075699,0.9937838315963745,0.5003063678741455,0.5000360608100891,-0.005136751104146242,0.07321418821811676,0.493877649307251,0.24719080328941345,1.0,0.014133516699075699,0.0005614151596091688,0.21831963956356049,0.9616270661354065,0.6273161172866821,28.53483009338379,28.520694732666016,28.523590087890625,0.018434559926390648,-0.002042581560090184,-6.456802453813637e-11,0.0,0.0,751.8338012695312,751.833740234375,5.9578118324279785,5.9578118324279785,13.477766036987305,0.0,0.0,0.0,0.0,,,
1,120,train,33.5208854675293,27.514556884765625,27.516862869262695,4.1203131675720215,0.03184530511498451,0.0286114439368248,0.06467720866203308,0.20214900374412537,1.9999999494757503e-05,1.1574907302856445,0.32304492592811584,0.0,0.0,0.0,8.625323295593262,0.009999999776482582,0.32304492592811584,0.4386514127254486,0.0,1.0,0.08535318821668625,-0.027045344933867455,0.98329758644104,0.46487438678741455,0.46993517875671387,-0.012401031330227852,0.0664990246295929,0.48505663871765137,0.22800324857234955,1.0,-0.027045344933867455,0.002569066360592842,0.18425440788269043,0.9645510911941528,0.5992954969406128,27.516862869262695,27.54391098022461,27.514556884765625,0.015794310718774796,-0.0005152975209057331,5.997638496957336e-11,0.0,0.0,682.8742065429688,682.8742065429688,5.806705474853516,5.806705474853516,10.575231552124023,0.0,0.0,0.0,0.0,,,
1,140,train,43.61158752441406,35.93890380859375,35.99507522583008,3.8314054012298584,0.031982339918613434,0.03052457980811596,0.029155204072594643,0.18751680850982666,1.9999999494757503e-05,0.7251721620559692,0.35616403818130493,0.0,0.0,0.0,8.624601364135742,0.009999999776482582,0.35616403818130493,0.43182164430618286,0.0,1.0,0.13794894516468048,0.16057756543159485,0.6523072123527527,0.5974571108818054,0.5878764986991882,-0.017738092690706253,0.06168918311595917,0.4784057140350342,0.2812851667404175,1.0,0.16057756543159485,0.00035177735844627023,0.18291711807250977,0.9639203548431396,0.3911270797252655,35.99507522583008,35.83449935913086,35.93890380859375,0.015559343621134758,0.0006576595478691161,-8.479655172477507e-11,0.0,0.0,641.9963989257812,641.9963989257812,5.823401927947998,5.823401927947998,9.547520637512207,0.0,0.0,0.0,0.0,,,
1,160,train,31.90069007873535,26.329378128051758,26.35345458984375,2.1040310859680176,0.027387404814362526,0.02550743892788887,0.03759930282831192,0.15011367201805115,1.9999999494757503e-05,0.9057605266571045,0.34987935423851013,0.0,0.0,0.0,8.621965408325195,0.009999999776482582,0.34987935423851013,0.3609248697757721,2.9182875142203703e-19,1.0,0.2992017865180969,0.0700981393456459,0.685136616230011,0.5378983020782471,0.5330941081047058,-0.013141733594238758,0.05879928916692734,0.4840198755264282,0.25776737928390503,1.0,0.0700981393456459,-0.0007673428626731038,0.1758221834897995,0.9645304083824158,0.40179774165153503,26.35345458984375,26.283355712890625,26.329378128051758,0.013945317827165127,-0.00037670315941795707,-6.690147741350572e-11,0.0,0.0,664.2677612304688,664.2677612304688,5.777116298675537,5.777116298675537,8.995567321777344,0.0,0.0,0.0,0.0,,,
1,180,train,31.57133674621582,26.18667984008789,26.20136833190918,0.5575228333473206,0.013508197851479053,0.012382804416120052,0.02250787615776062,0.10984642803668976,1.9999999494757503e-05,0.8324317932128906,0.26923272013664246,0.0,0.0,0.0,8.61769962310791,0.009999999776482582,0.26923272013664246,0.004645307082682848,0.12170381844043732,0.481863409280777,0.5824396014213562,0.04770829528570175,0.9476136565208435,0.5022059082984924,0.5047993659973145,-0.012128103524446487,0.055658914148807526,0.485180526971817,0.24421539902687073,1.0,0.04770829528570175,9.007571497932076e-05,0.16973060369491577,0.9638814926147461,0.5851289629936218,26.20136833190918,26.153661727905273,26.18667984008789,0.015853276476264,0.0008251772378571332,3.786105456926592e-11,0.0,0.0,662.775390625,662.775390625,5.746419429779053,5.746419429779053,10.041728019714355,0.0,0.0,0.0,0.0,,,
1,200,train,34.424774169921875,28.565597534179688,28.575288772583008,0.55839604139328,0.012572393752634525,0.01153398584574461,0.020768161863088608,0.14315852522850037,1.9999999494757503e-05,0.582497775554657,0.26947227120399475,0.0,0.0,0.0,8.616373062133789,0.009999999776482582,0.26947227120399475,0.00436338409781456,0.11707497388124466,0.4916412830352783,0.582685112953186,0.030595898628234863,0.8319640755653381,0.5052695870399475,0.5056113004684448,-0.012160508893430233,0.050143007189035416,0.4850834608078003,0.2450396716594696,1.0,0.030595898628234863,-0.00040964398067444563,0.18556846678256989,0.9618570804595947,0.5018731951713562,28.575288772583008,28.544692993164062,28.565597534179688,0.014094706624746323,-0.0005172983510419726,-3.4890609845739107e-10,0.0,0.0,738.2350463867188,738.2350463867188,5.769103050231934,5.769103050231934,10.001099586486816,0.0,0.0,0.0,0.0,,,
