epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,persistence_mi_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,val_mae,val_rmse,val_mape
1,220,train,34.939308166503906,29.1160888671875,29.1160888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-2.340517044067383,16.42365074157715,0.4359537363052368,0.4364020824432373,0.0,0.0,0.0,0.4364020824432373,0.0,-2.340517044067383,0.0,5.241419315338135,13.79033088684082,13.686861991882324,29.1160888671875,31.456607818603516,29.1160888671875,0.0,0.0,0.0,0.0,0.0,589.5217895507812,589.5217895507812,181.5843505859375,181.5843505859375,0.0,0.0,0.0,0.0,0.0,,,
1,240,train,34.567115783691406,28.80592918395996,28.80592918395996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.7142510414123535,16.23761558532715,0.4025898277759552,0.40250006318092346,0.0,0.0,0.0,0.40250006318092346,0.0,-4.7142510414123535,0.0,5.674505233764648,15.46766185760498,13.467757225036621,28.80592918395996,33.520179748535156,28.80592918395996,0.0,0.0,0.0,0.0,0.0,577.7674560546875,577.7674560546875,202.4360809326172,202.4360809326172,0.0,0.0,0.0,0.0,0.0,,,
1,260,train,33.7902717590332,28.158559799194336,28.158559799194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-3.848437786102295,16.492408752441406,0.42229869961738586,0.422319620847702,0.0,0.0,0.0,0.422319620847702,0.0,-3.848437786102295,0.0,5.347555637359619,14.277771949768066,13.579689979553223,28.158559799194336,32.00699996948242,28.158559799194336,0.0,0.0,0.0,0.0,0.0,586.6694946289062,586.6694946289062,184.09091186523438,184.09091186523438,0.0,0.0,0.0,0.0,0.0,,,
1,280,train,31.762067794799805,26.4683895111084,26.4683895111084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.193166255950928,15.92901611328125,0.4156201183795929,0.4154294431209564,0.0,0.0,0.0,0.4154294431209564,0.0,-4.193166255950928,0.0,5.235511302947998,13.990617752075195,13.261598587036133,26.4683895111084,30.661556243896484,26.4683895111084,0.0,0.0,0.0,0.0,0.0,569.65380859375,569.65380859375,180.0797882080078,180.0797882080078,0.0,0.0,0.0,0.0,0.0,,,
1,300,train,32.442588806152344,27.035491943359375,27.035491943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-3.962104320526123,16.639785766601562,0.4188666045665741,0.41887733340263367,0.0,0.0,0.0,0.41887733340263367,0.0,-3.962104320526123,0.0,5.564850807189941,15.190231323242188,13.91141128540039,27.035491943359375,30.99759864807129,27.035491943359375,0.0,0.0,0.0,0.0,0.0,600.6019287109375,600.6019287109375,195.85397338867188,195.85397338867188,0.0,0.0,0.0,0.0,0.0,,,
1,320,train,29.68704605102539,24.73920440673828,24.73920440673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.4356536865234375,16.47449493408203,0.39941951632499695,0.39940395951271057,0.0,0.0,0.0,0.39940395951271057,0.0,-4.4356536865234375,0.0,5.614913463592529,15.237726211547852,14.028907775878906,24.73920440673828,29.17485809326172,24.73920440673828,0.0,0.0,0.0,0.0,0.0,602.1056518554688,602.1056518554688,199.60986328125,199.60986328125,0.0,0.0,0.0,0.0,0.0,,,
1,335,train_epoch,65.7757587774476,54.81313216365985,54.81313216365985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.482878634482431e-05,-2.623403682861366,15.633861543171442,0.44343619889287805,0.44339315677756697,0.0,0.0,0.0,0.44339315677756697,0.0,-2.623403682861366,0.0,5.138878712725283,13.608800036871612,12.528308006542833,54.81313216365985,57.43653605446887,54.81313216365985,0.0,0.0,0.0,0.0,0.0,532.0821678061983,532.0821678061983,177.6341755425752,177.6341755425752,0.0,0.0,0.0,0.0,0.0,,,
1,335,val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.19374180699253,122.72342205906773,0.4835689823638212
2,340,train,37.98005676269531,31.650047302246094,31.650047302246094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.430537223815918,16.726259231567383,0.4157065153121948,0.41573551297187805,0.0,0.0,0.0,0.41573551297187805,0.0,-4.430537223815918,0.0,5.7090654373168945,15.714366912841797,13.410836219787598,31.650047302246094,36.08058166503906,31.650047302246094,0.0,0.0,0.0,0.0,0.0,575.0223388671875,575.0223388671875,203.24331665039062,203.24331665039062,0.0,0.0,0.0,0.0,0.0,,,
2,360,train,36.04714584350586,30.039287567138672,30.039287567138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-2.1277196407318115,16.53620719909668,0.4464455842971802,0.446506530046463,0.0,0.0,0.0,0.446506530046463,0.0,-2.1277196407318115,0.0,5.356760501861572,14.430506706237793,14.038254737854004,30.039287567138672,32.16700744628906,30.039287567138672,0.0,0.0,0.0,0.0,0.0,605.3741455078125,605.3741455078125,188.0251922607422,188.0251922607422,0.0,0.0,0.0,0.0,0.0,,,
2,380,train,41.618370056152344,34.681976318359375,34.681976318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-3.7901546955108643,15.92830753326416,0.426921546459198,0.4270465075969696,0.0,0.0,0.0,0.4270465075969696,0.0,-3.7901546955108643,0.0,5.418272495269775,14.598344802856445,12.35991382598877,34.681976318359375,38.47213363647461,34.681976318359375,0.0,0.0,0.0,0.0,0.0,526.4525146484375,526.4525146484375,187.73985290527344,187.73985290527344,0.0,0.0,0.0,0.0,0.0,,,
2,400,train,36.767581939697266,30.639650344848633,30.639650344848633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-3.0560853481292725,15.491198539733887,0.44992536306381226,0.4496261775493622,0.0,0.0,0.0,0.4496261775493622,0.0,-3.0560853481292725,0.0,4.864503383636475,12.701143264770508,11.850431442260742,30.639650344848633,33.695735931396484,30.639650344848633,0.0,0.0,0.0,0.0,0.0,511.72869873046875,511.72869873046875,163.13229370117188,163.13229370117188,0.0,0.0,0.0,0.0,0.0,,,
2,420,train,30.524072647094727,25.43672752380371,25.43672752380371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-1.5082424879074097,14.697428703308105,0.45556017756462097,0.45548510551452637,0.0,0.0,0.0,0.45548510551452637,0.0,-1.5082424879074097,0.0,4.258800506591797,10.508197784423828,11.745882034301758,25.43672752380371,26.944971084594727,25.43672752380371,0.0,0.0,0.0,0.0,0.0,511.7568054199219,511.7568054199219,140.08221435546875,140.08221435546875,0.0,0.0,0.0,0.0,0.0,,,
2,440,train,34.596412658691406,28.830345153808594,28.830345153808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.5571722984313965,16.485990524291992,0.40383318066596985,0.4039479196071625,0.0,0.0,0.0,0.4039479196071625,0.0,-4.5571722984313965,0.0,5.525796413421631,14.91434383392334,13.360143661499023,28.830345153808594,33.387516021728516,28.830345153808594,0.0,0.0,0.0,0.0,0.0,574.884521484375,574.884521484375,188.25515747070312,188.25515747070312,0.0,0.0,0.0,0.0,0.0,,,
2,460,train,31.58504867553711,26.320873260498047,26.320873260498047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-1.6723204851150513,15.759132385253906,0.4451088309288025,0.44511520862579346,0.0,0.0,0.0,0.44511520862579346,0.0,-1.6723204851150513,0.0,4.891308307647705,12.68515396118164,13.08340835571289,26.320873260498047,27.993194580078125,26.320873260498047,0.0,0.0,0.0,0.0,0.0,567.6314697265625,567.6314697265625,167.93313598632812,167.93313598632812,0.0,0.0,0.0,0.0,0.0,,,
2,480,train,33.62767791748047,28.02306365966797,28.02306365966797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.897512912750244,15.729680061340332,0.3923228085041046,0.3921971619129181,0.0,0.0,0.0,0.3921971619129181,0.0,-4.897512912750244,0.0,5.367398738861084,14.39401912689209,13.02727222442627,28.02306365966797,32.92057800292969,28.02306365966797,0.0,0.0,0.0,0.0,0.0,560.5563354492188,560.5563354492188,185.64797973632812,185.64797973632812,0.0,0.0,0.0,0.0,0.0,,,
2,500,train,33.344871520996094,27.78739356994629,27.78739356994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-1.1213713884353638,14.429673194885254,0.4730033576488495,0.4732985496520996,0.0,0.0,0.0,0.4732985496520996,0.0,-1.1213713884353638,0.0,4.292423248291016,10.691969871520996,11.45946216583252,27.78739356994629,28.90876579284668,27.78739356994629,0.0,0.0,0.0,0.0,0.0,498.06158447265625,498.06158447265625,142.1890106201172,142.1890106201172,0.0,0.0,0.0,0.0,0.0,,,
2,520,train,45.45404052734375,37.87836837768555,37.87836837768555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.916855335235596,17.314897537231445,0.41306716203689575,0.41313454508781433,0.0,0.0,0.0,0.41313454508781433,0.0,-4.916855335235596,0.0,6.084972381591797,16.977649688720703,13.98507022857666,37.87836837768555,42.795223236083984,37.87836837768555,0.0,0.0,0.0,0.0,0.0,590.5732421875,590.5732421875,218.021240234375,218.021240234375,0.0,0.0,0.0,0.0,0.0,,,
2,540,train,38.720176696777344,32.266815185546875,32.266815185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,0.2779994010925293,17.397743225097656,0.4828796088695526,0.48292165994644165,0.0,0.0,0.0,0.48292165994644165,0.0,0.2779994010925293,0.0,4.790102958679199,12.517026901245117,13.629916191101074,32.266815185546875,31.988813400268555,32.266815185546875,0.0,0.0,0.0,0.0,0.0,594.2427368164062,594.2427368164062,162.84991455078125,162.84991455078125,0.0,0.0,0.0,0.0,0.0,,,
2,560,train,28.566823959350586,23.805686950683594,23.805686950683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-2.748347043991089,15.242414474487305,0.42250683903694153,0.4224873185157776,0.0,0.0,0.0,0.4224873185157776,0.0,-2.748347043991089,0.0,4.8410844802856445,12.57617473602295,12.724228858947754,23.805686950683594,26.554033279418945,23.805686950683594,0.0,0.0,0.0,0.0,0.0,550.6060791015625,550.6060791015625,166.32467651367188,166.32467651367188,0.0,0.0,0.0,0.0,0.0,,,
2,580,train,32.296417236328125,26.913681030273438,26.913681030273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-1.0639911890029907,15.424870491027832,0.4661945700645447,0.4663122594356537,0.0,0.0,0.0,0.4663122594356537,0.0,-1.0639911890029907,0.0,4.576427459716797,11.701316833496094,12.58414363861084,26.913681030273438,27.977672576904297,26.913681030273438,0.0,0.0,0.0,0.0,0.0,545.3717041015625,545.3717041015625,154.65782165527344,154.65782165527344,0.0,0.0,0.0,0.0,0.0,,,
2,600,train,31.716110229492188,26.430091857910156,26.430091857910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.4889421463012695,16.429658889770508,0.40723565220832825,0.40747761726379395,0.0,0.0,0.0,0.40747761726379395,0.0,-4.4889421463012695,0.0,5.421258449554443,14.563810348510742,13.210484504699707,26.430091857910156,30.919036865234375,26.430091857910156,0.0,0.0,0.0,0.0,0.0,565.4229736328125,565.4229736328125,188.13186645507812,188.13186645507812,0.0,0.0,0.0,0.0,0.0,,,
2,620,train,30.167299270629883,25.139415740966797,25.139415740966797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.837826728820801,16.55898094177246,0.3976031243801117,0.3974892795085907,0.0,0.0,0.0,0.3974892795085907,0.0,-4.837826728820801,0.0,5.523048400878906,15.098821640014648,14.232234954833984,25.139415740966797,29.977243423461914,25.139415740966797,0.0,0.0,0.0,0.0,0.0,612.523193359375,612.523193359375,194.85928344726562,194.85928344726562,0.0,0.0,0.0,0.0,0.0,,,
2,640,train,29.172096252441406,24.31007957458496,24.31007957458496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-3.6734907627105713,14.981653213500977,0.42045751214027405,0.42054057121276855,0.0,0.0,0.0,0.42054057121276855,0.0,-3.6734907627105713,0.0,4.536959171295166,11.45393180847168,11.648902893066406,24.31007957458496,27.983570098876953,24.31007957458496,0.0,0.0,0.0,0.0,0.0,503.171142578125,503.171142578125,149.2725830078125,149.2725830078125,0.0,0.0,0.0,0.0,0.0,,,
2,660,train,51.87710189819336,43.230918884277344,43.230918884277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,2.1783061027526855,18.711204528808594,0.5214364528656006,0.5215178728103638,0.0,0.0,0.0,0.5215178728103638,0.0,2.1783061027526855,0.0,5.370778560638428,14.412923812866211,14.858238220214844,43.230918884277344,41.052616119384766,43.230918884277344,0.0,0.0,0.0,0.0,0.0,644.1825561523438,644.1825561523438,186.8295135498047,186.8295135498047,0.0,0.0,0.0,0.0,0.0,,,
2,670,train_epoch,33.771451318086086,28.142876024388556,28.142876024388556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.482878634482431e-05,-3.107080012070599,16.069335063535775,0.4280270739277797,0.4280440738841669,0.0,0.0,0.0,0.4280440738841669,0.0,-3.107080012070599,0.0,5.140943757099892,13.615171093727225,13.083094645258207,28.142876024388556,31.24995592031906,28.142876024388556,0.0,0.0,0.0,0.0,0.0,564.3006772169426,564.3006772169426,177.55962483420302,177.55962483420302,0.0,0.0,0.0,0.0,0.0,,,
2,670,val,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.274577690674377,33.27294335923753,0.18749467760055988
3,680,train,38.42486572265625,32.020721435546875,32.020721435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.294149398803711,16.220745086669922,0.41747111082077026,0.41718390583992004,0.0,0.0,0.0,0.41718390583992004,0.0,-4.294149398803711,0.0,5.289952754974365,14.172699928283691,12.438870429992676,32.020721435546875,36.314876556396484,32.020721435546875,0.0,0.0,0.0,0.0,0.0,528.1190795898438,528.1190795898438,183.4825897216797,183.4825897216797,0.0,0.0,0.0,0.0,0.0,,,
3,700,train,32.32552719116211,26.93794059753418,26.93794059753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.4874372482299805,15.451942443847656,0.40081706643104553,0.4006686806678772,0.0,0.0,0.0,0.4006686806678772,0.0,-4.4874372482299805,0.0,5.097512245178223,13.464287757873535,12.405515670776367,26.93794059753418,31.425378799438477,26.93794059753418,0.0,0.0,0.0,0.0,0.0,534.5678100585938,534.5678100585938,174.85765075683594,174.85765075683594,0.0,0.0,0.0,0.0,0.0,,,
3,720,train,27.24003028869629,22.70002555847168,22.70002555847168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-3.938328266143799,16.155799865722656,0.43018797039985657,0.4300401508808136,0.0,0.0,0.0,0.4300401508808136,0.0,-3.938328266143799,0.0,5.136758327484131,13.526923179626465,13.273843765258789,22.70002555847168,26.63835334777832,22.70002555847168,0.0,0.0,0.0,0.0,0.0,571.8092041015625,571.8092041015625,175.60086059570312,175.60086059570312,0.0,0.0,0.0,0.0,0.0,,,
3,740,train,25.8846492767334,21.570541381835938,21.570541381835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.8615522384643555,16.322275161743164,0.3830009400844574,0.3831987977027893,0.0,0.0,0.0,0.3831987977027893,0.0,-4.8615522384643555,0.0,5.489092826843262,14.739083290100098,14.200040817260742,21.570541381835938,26.43209457397461,21.570541381835938,0.0,0.0,0.0,0.0,0.0,611.46875,611.46875,191.2400360107422,191.2400360107422,0.0,0.0,0.0,0.0,0.0,,,
3,760,train,31.38235092163086,26.151958465576172,26.151958465576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-4.607276916503906,16.52489471435547,0.3962371349334717,0.3960626721382141,0.0,0.0,0.0,0.3960626721382141,0.0,-4.607276916503906,0.0,5.487997531890869,14.830869674682617,14.021492004394531,26.151958465576172,30.75923728942871,26.151958465576172,0.0,0.0,0.0,0.0,0.0,603.0499267578125,603.0499267578125,191.85211181640625,191.85211181640625,0.0,0.0,0.0,0.0,0.0,,,
3,780,train,26.604215621948242,22.17017936706543,22.17017936706543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-5.259280204772949,16.632413864135742,0.3907775580883026,0.39058902859687805,0.0,0.0,0.0,0.39058902859687805,0.0,-5.259280204772949,0.0,5.5284857749938965,15.111483573913574,13.953947067260742,22.17017936706543,27.429458618164062,22.17017936706543,0.0,0.0,0.0,0.0,0.0,599.9486694335938,599.9486694335938,195.0714874267578,195.0714874267578,0.0,0.0,0.0,0.0,0.0,,,
3,800,train,30.52267074584961,25.435558319091797,25.435558319091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4828786333964672e-05,-1.5117313861846924,15.052301406860352,0.4625329375267029,0.46259307861328125,0.0,0.0,0.0,0.46259307861328125,0.0,-1.5117313861846924,0.0,4.415805339813232,11.14622974395752,12.242979049682617,25.435558319091797,26.947290420532227,25.435558319091797,0.0,0.0,0.0,0.0,0.0,531.2051391601562,531.2051391601562,144.27342224121094,144.27342224121094,0.0,0.0,0.0,0.0,0.0,,,
