epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,effective_lambda_envpred,effective_lambda_future_mi,effective_lambda_swap,effective_lambda_sep,effective_lambda_mask_sparse,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,persistence_mi_loss,envpred_loss,future_mi_loss,future_mi_type,env_fut_nll,env_fut_kl,pred_fut_logvar_mean,pred_fut_mu_norm,future_mi_valid,sep_loss,sep_mi_type,club_upper_bound,club_fit_nll,cross_cov_loss,hsic_loss,rank_loss,mask_sparse_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,swap_weight_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,mask_mean,mask_std,mask_min,mask_max,mask_entropy,mask_active_ratio,env_plus_norm,env_minus_norm,env_hist_norm,env_fut_norm,env_fut_pred_norm,fusion_gamma_abs_mean,fusion_beta_abs_mean,timestamp_valid,cur_time_emb_norm,seq_time_emb_norm,future_time_emb_norm,backbone_aux_loss,cast_vq_loss,cast_commit_loss,cast_mi_loss,stone_graph_perturb_loss,stone_spatial_graph_entropy,stone_temporal_graph_entropy,val_mae,val_mse,val_rmse,val_mape,val_mae_h3,val_rmse_h3,val_mape_h3,val_mae_h6,val_rmse_h6,val_mape_h6,val_mae_h12,val_rmse_h12,val_mape_h12,val_mae_avg12,val_rmse_avg12,val_mape_avg12,lr
1,20,train,0.9554054737091064,0.7956036925315857,0.7990083694458008,0.0,0.0,0.0,0.0,0.007102201692759991,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4963025450706482,0.0,-0.005848060827702284,0.4102439880371094,1.0,0.0,1.0,0.0,0.0,0.0005892028566449881,0.0,0.0,0.0,0.0,0.27897465229034424,0.015394712798297405,0.234287828207016,0.34333574771881104,0.5890670418739319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004533597093541175,0.44533729553222656,0.08387068659067154,0.9857916831970215,0.0,0.7990083694458008,0.7956036925315857,0.7956036925315857,0.09345971792936325,0.020887691527605057,-1.571429930624646e-10,0.0,0.0,2.633634090423584,2.633634090423584,1.69550359249115,1.69550359249115,0.24797038733959198,0.0,0.0,0.0,0.0,0.27897462248802185,0.034278545528650284,0.15943643450737,0.4779435992240906,0.5890670418739319,0.0,1.7134509086608887,1.6943714618682861,1.69550359249115,1.6953380107879639,0.4102439880371094,0.04601185768842697,0.040319398045539856,1.0,3.1825203895568848,3.3869099617004395,3.3693270683288574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
1,40,train,0.7036535739898682,0.5788156390190125,0.6241866946220398,0.0,0.0,0.0,0.0,0.02998305670917034,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49841731786727905,0.0,-0.006441075354814529,0.4110727310180664,1.0,0.0,1.0,0.0,0.0,0.02358163148164749,0.0,0.0,0.0,0.0,0.28853732347488403,0.0226935725659132,0.23730558156967163,0.3723853826522827,0.5958928465843201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03414854407310486,0.3938792645931244,0.17837820947170258,0.969971776008606,0.0,0.6241866946220398,0.5788156390190125,0.5788156390190125,0.11899363994598389,0.05645246058702469,1.2056289300232947e-10,0.0,0.0,3.2960829734802246,3.2960829734802246,1.9727680683135986,1.9727680683135986,0.39264577627182007,0.0,0.0,0.0,0.0,0.2885373532772064,0.0451587438583374,0.12401574850082397,0.5607377290725708,0.5958928465843201,0.0004748774808831513,2.0101375579833984,1.9642254114151,1.9727680683135986,1.9287077188491821,0.4110727310180664,0.10796388983726501,0.10377779603004456,1.0,3.5024218559265137,3.462184429168701,3.375396728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
1,60,train,0.38515058159828186,0.2831214964389801,0.5101377367973328,0.0,0.0,0.0,0.0,0.0765959843993187,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4750617742538452,0.0,-0.006587729323655367,0.4114533066749573,1.0,0.0,1.0,0.0,0.0,0.050528399646282196,0.0,0.0,0.0,0.0,0.27504685521125793,0.021341625601053238,0.2173217236995697,0.39111754298210144,0.5829082727432251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3716452717781067,0.455213725566864,0.2685615122318268,0.898047149181366,0.0,0.5101377367973328,0.2831214964389801,0.2831214964389801,0.10922058671712875,0.04042809456586838,1.6632983879105723e-10,0.0,0.0,3.1455347537994385,3.1455347537994385,2.2346997261047363,2.2346997261047363,0.33018264174461365,0.0,0.0,0.0,0.0,0.27504685521125793,0.04604525864124298,0.12285500019788742,0.5532216429710388,0.5829082727432251,0.00010723040031734854,2.2658450603485107,2.2283806800842285,2.2346997261047363,2.2624335289001465,0.4114533066749573,0.15755772590637207,0.21000106632709503,1.0,3.284998893737793,3.288127899169922,3.3181586265563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
1,80,train,0.2945270240306854,0.2144087851047516,0.4005754590034485,0.0,0.0,0.0,0.0,0.15648935735225677,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35224688053131104,0.0,-0.005898425355553627,0.419876366853714,1.0,0.0,1.0,0.0,0.0,0.11428584158420563,0.0,0.0,0.0,0.0,0.2759002447128296,0.02756378799676895,0.19698795676231384,0.3984717130661011,0.5814222693443298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33294475078582764,0.45323827862739563,0.28886932134628296,0.7415372133255005,0.0,0.4005754590034485,0.2144087851047516,0.2144087851047516,0.09113253653049469,0.01410621963441372,-4.202656625484913e-11,0.0,0.0,3.2627880573272705,3.2627880573272705,2.1871635913848877,2.1871635913848877,0.2863999307155609,0.0,0.0,0.0,0.0,0.2759002447128296,0.05510944500565529,0.11277297884225845,0.5232656002044678,0.5814222693443298,0.00021446080063469708,2.217327356338501,2.180638551712036,2.1871635913848877,2.1356277465820312,0.419876366853714,0.14405027031898499,0.17610375583171844,1.0,3.2347288131713867,3.1985223293304443,3.219666004180908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
1,100,train,0.26694411039352417,0.2049379050731659,0.30999988317489624,0.0,0.0,0.0,0.0,0.3116472363471985,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2591632008552551,0.0,-0.0062877703458070755,0.41243767738342285,1.0,0.0,1.0,0.0,0.0,0.14582490921020508,0.0,0.0,0.0,0.0,0.2633451223373413,0.031942903995513916,0.16586244106292725,0.3482195734977722,0.5655734539031982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25052812695503235,0.43091899156570435,0.2888377904891968,0.5858516097068787,0.0,0.30999988317489624,0.2049379050731659,0.2049379050731659,0.0714837834239006,0.03545808047056198,-7.218168424083515e-11,0.0,0.0,3.546826124191284,3.546826124191284,2.038526773452759,2.038526773452759,0.23835013806819916,0.0,0.0,0.0,0.0,0.2633451223373413,0.06539308279752731,0.08745726197957993,0.5320559740066528,0.5655734539031982,0.00042892160126939416,2.0684971809387207,2.0339953899383545,2.038526773452759,2.0674588680267334,0.41243767738342285,0.1714036464691162,0.13555112481117249,1.0,3.219034433364868,3.1831722259521484,3.120701551437378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
1,120,train,0.22286929190158844,0.17864705622196198,0.2210642248392105,0.0,0.0,0.0,0.0,0.46946293115615845,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20208792388439178,0.0,-0.006046061869710684,0.4064607322216034,1.0,0.0,1.0,0.0,0.0,0.20550432801246643,0.0,0.0,0.0,0.0,0.25761300325393677,0.025328373536467552,0.17801551520824432,0.3495078980922699,0.5560896396636963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15523312985897064,0.4003795087337494,0.285849004983902,0.4835321307182312,0.0,0.2210642248392105,0.17864705622196198,0.17864705622196198,0.06386382132768631,0.02824832685291767,3.0692687280620135e-10,0.0,0.0,3.7383081912994385,3.7383081912994385,1.925765872001648,1.925765872001648,0.2190156877040863,0.0,0.0,0.0,0.0,0.25761300325393677,0.07434939593076706,0.06621120870113373,0.5512911081314087,0.5560896396636963,0.0017922795377671719,1.972176432609558,1.9179127216339111,1.925765872001648,1.9093010425567627,0.4064607322216034,0.14446106553077698,0.1017439141869545,1.0,3.067967414855957,3.186532735824585,3.1688613891601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
1,140,train,0.19668643176555634,0.1621847301721573,0.1724502295255661,0.0,0.0,0.0,0.0,0.5827400088310242,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15657947957515717,0.0,-0.006350555922836065,0.416145384311676,1.0,0.0,1.0,0.0,0.0,0.18131056427955627,0.0,0.0,0.0,0.0,0.256130576133728,0.03631678223609924,0.13153880834579468,0.3607446849346161,0.5426647067070007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06408999860286713,0.3772510290145874,0.24908383190631866,0.41860097646713257,0.0,0.1724502295255661,0.1621847301721573,0.1621847301721573,0.0700022280216217,0.02569989673793316,-5.89457094246626e-11,0.0,0.0,3.761826515197754,3.761826515197754,1.5934330224990845,1.5934330224990845,0.23503302037715912,0.0,0.0,0.0,0.0,0.25613051652908325,0.10105288773775101,0.049465764313936234,0.6449469327926636,0.5426647067070007,0.022855393588542938,1.6388503313064575,1.591330885887146,1.5934330224990845,1.636466145515442,0.416145384311676,0.08882319927215576,0.05664818733930588,1.0,3.0617804527282715,3.0999441146850586,3.120910167694092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
1,160,train,0.17930611968040466,0.14847922325134277,0.15405064821243286,0.0,0.0,0.0,0.0,0.838342010974884,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12651678919792175,0.0,-0.005754757206887007,0.40701231360435486,1.0,0.0,1.0,0.0,0.0,0.18912935256958008,0.0,0.0,0.0,0.0,0.22826063632965088,0.038653548806905746,0.12122543901205063,0.36923640966415405,0.5036643743515015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05683731287717819,0.3185108006000519,0.2609870731830597,0.3313606381416321,0.0,0.15405064821243286,0.14847922325134277,0.14847922325134277,0.0694071426987648,0.024199672043323517,-1.5745177384118847e-10,0.0,0.0,3.693319320678711,3.693319320678711,1.5900987386703491,1.5900987386703491,0.24001352488994598,0.0,0.0,0.0,0.0,0.22826063632965088,0.11021632701158524,0.03532387688755989,0.7697756886482239,0.5036643743515015,0.02245710976421833,1.690442681312561,1.5753847360610962,1.5900987386703491,1.5520832538604736,0.40701231360435486,0.10711045563220978,0.06470929831266403,1.0,3.0943942070007324,3.094616651535034,3.101593017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
1,180,train,0.20117154717445374,0.16616928577423096,0.1749178171157837,0.0,0.0,0.0,0.0,0.9350435733795166,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11369027197360992,0.0,-0.005677593871951103,0.403834730386734,1.0,0.0,1.0,0.0,0.0,0.2208128273487091,0.0,0.0,0.0,0.0,0.2237895429134369,0.04387279972434044,0.1152464896440506,0.34605568647384644,0.49289438128471375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0553659088909626,0.3420599102973938,0.25114670395851135,0.29834431409835815,0.0,0.1749178171157837,0.16616928577423096,0.16616928577423096,0.06752654910087585,0.03568575903773308,-2.404852705861771e-10,0.0,0.0,3.695330858230591,3.695330858230591,1.5094008445739746,1.5094008445739746,0.23518839478492737,0.0,0.0,0.0,0.0,0.2237895280122757,0.11756320297718048,0.02426079660654068,0.6935451030731201,0.49289438128471375,0.02916666865348816,1.5841140747070312,1.5032212734222412,1.5094008445739746,1.5266684293746948,0.403834730386734,0.09230813384056091,0.051598988473415375,1.0,2.9972658157348633,3.08386492729187,3.1165733337402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
1,200,train,0.1767672300338745,0.14635761082172394,0.1519385278224945,0.0,0.0,0.0,0.0,1.0956835746765137,1.9999999494757503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09729108959436417,0.0,-0.0063852593302726746,0.406798392534256,1.0,0.0,1.0,0.0,0.0,0.218662828207016,0.0,0.0,0.0,0.0,0.20256227254867554,0.050177257508039474,0.060354068875312805,0.35692375898361206,0.4605698883533478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04066288843750954,0.31843167543411255,0.24425174295902252,0.2570231556892395,0.0,0.1519385278224945,0.14635761082172394,0.14635761082172394,0.05930069833993912,0.03489474579691887,-3.7819407328054666e-11,0.0,0.0,3.901675224304199,3.901675224304199,1.4044740200042725,1.4044740200042725,0.20926693081855774,0.0,0.0,0.0,0.0,0.20256227254867554,0.1211058720946312,0.014777394011616707,0.6978521347045898,0.4605698883533478,0.033578433096408844,1.5552088022232056,1.3807543516159058,1.4044740200042725,1.4400005340576172,0.406798392534256,0.0933552086353302,0.05281849578022957,1.0,3.146615505218506,3.0893607139587402,3.144317626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001
