epoch,step,split,total_loss,pred_loss,inv_loss,gate_loss,swap_loss,swap_diff_loss,swap_same_loss,kl_loss,effective_lambda_kl,effective_lambda_envpred,effective_lambda_future_mi,effective_lambda_swap,effective_lambda_sep,effective_lambda_mask_sparse,aux_schedule_factor,ind_loss,sparse_loss,entropy_loss,residual_norm_loss,env_consistency_loss,z_cons_loss,y_cons_loss,effective_lambda_z_cons,effective_lambda_y_cons,persistence_mi_loss,envpred_loss,future_mi_loss,future_mi_type,env_fut_nll,env_fut_nll_plus,env_fut_nll_minus,env_fut_kl,pred_fut_logvar_mean,pred_fut_mu_norm,future_mi_valid,sep_loss,sep_mi_type,club_upper_bound,club_fit_nll,cross_cov_loss,hsic_loss,rank_loss,mask_sparse_loss,effective_lambda_persistence_mi,rho_mean,rho_std,rho_min,rho_max,rho_entropy,delta_gain_mean,delta_gain_std,delta_gain_pos_ratio,s_gain_mean,persist_score_mean,persist_score_std,s_persist_mean,s_gate_mean,persistence_valid,potential_gain_mean,swap_delta_mean,swap_weight_mean,env_mu_abs_mean,env_std_mean,r_env_abs_mean,y_inv_mae,y_potential_mae,y_hat_mae,sep_projection_ratio,sep_cos_z_env_before,sep_cos_z_env_after,sep_lowrank_energy_ratio,sep_residual_norm,sep_z_raw_norm,sep_z_inv_norm,sep_env_raw_norm,sep_env_norm,sep_proj_norm,sep_basis_rank,sep_svd_top_singular_mean,sep_lowrank_rank,sep_env_residual_norm,mask_mean,mask_std,mask_min,mask_max,mask_entropy,mask_active_ratio,env_plus_norm,env_minus_norm,env_hist_norm,env_fut_norm,env_fut_pred_norm,fusion_gamma_abs_mean,fusion_beta_abs_mean,timestamp_valid,cur_time_emb_norm,seq_time_emb_norm,future_time_emb_norm,backbone_aux_loss,grad_consensus/agree_mean,grad_consensus/agree_std,grad_consensus/agree_min,grad_consensus/agree_max,grad_consensus/rho_mean,grad_consensus/rho_max,grad_consensus/using_fallback_z_inv,grad_consensus/ema_agree_mean,grad_surgery/enabled,grad_surgery/conflict_cos,grad_surgery/conflict_dot,grad_surgery/projection_norm,grad_surgery/aux_grad_norm,grad_surgery/primary_grad_norm,curriculum_horizon,cast_vq_loss,cast_commit_loss,cast_mi_loss,stone_graph_perturb_loss,stone_spatial_graph_entropy,stone_temporal_graph_entropy,val_mae,val_mse,val_rmse,val_mape,val_wape,val_mae_h3,val_rmse_h3,val_mape_h3,val_wape_h3,val_mae_h6,val_rmse_h6,val_mape_h6,val_wape_h6,val_mae_h12,val_rmse_h12,val_mape_h12,val_wape_h12,val_mae_avg12,val_rmse_avg12,val_mape_avg12,val_wape_avg12,lr
1,20,train,49.60459518432617,41.337501525878906,41.335472106933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5118497014045715,0.5118497014045715,0.511871874332428,0.0,-0.009218315593898296,0.4599309265613556,1.0,0.0,1.0,0.0,0.0,0.000273861107416451,0.0,0.0,0.0,0.0,0.26184311509132385,0.008974583819508553,0.2348579466342926,0.2942860424518585,0.5738174915313721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0013380523305386305,0.47295254468917847,0.06382346153259277,1.0023666620254517,0.0,41.335472106933594,41.337501525878906,41.337501525878906,0.06558011472225189,-0.013423711992800236,-5.761363955358867e-11,0.0,0.0,6.0615034103393555,6.0615034103393555,1.6717486381530762,1.6717486381530762,0.37887439131736755,0.0,0.0,0.0,0.0,0.26184311509132385,0.021157361567020416,0.17361336946487427,0.38798320293426514,0.5738174915313721,0.0,1.676131010055542,1.672682523727417,1.6717486381530762,1.6755461692810059,0.4599309265613556,0.0163860023021698,0.012675103731453419,1.0,3.551548480987549,3.3986117839813232,3.3120651245117188,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,40,train,34.14533233642578,28.45401382446289,28.456600189208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.506997287273407,0.506997287273407,0.5069951415061951,0.0,-0.009676613844931126,0.45176011323928833,1.0,0.0,1.0,0.0,0.0,0.00027712754672393203,0.0,0.0,0.0,0.0,0.26420167088508606,0.0070142862387001514,0.2403789460659027,0.2880677580833435,0.5764915347099304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004767938517034054,0.47116905450820923,0.06677547097206116,0.9984040260314941,0.0,28.456600189208984,28.45401382446289,28.45401382446289,0.04584323242306709,-0.002407931722700596,-1.4107197354729095e-10,0.0,0.0,5.69621467590332,5.69621467590332,1.6758975982666016,1.6758975982666016,0.223478764295578,0.0,0.0,0.0,0.0,0.26420164108276367,0.018849730491638184,0.18592490255832672,0.3510548174381256,0.5764915347099304,0.0,1.6750552654266357,1.6782647371292114,1.6758975982666016,1.675263524055481,0.45176011323928833,0.030708476901054382,0.0126417251303792,1.0,3.040670394897461,3.080552816390991,3.103940486907959,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,60,train,42.85066604614258,35.70345687866211,35.736045837402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5043150782585144,0.5043150782585144,0.5043146014213562,0.0,-0.008488476276397705,0.4546582102775574,1.0,0.0,1.0,0.0,0.0,0.00030780304223299026,0.0,0.0,0.0,0.0,0.26930877566337585,0.006798386108130217,0.23593465983867645,0.2883845567703247,0.5818299651145935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.006164921913295984,0.46339210867881775,0.06984124332666397,0.9952347874641418,0.0,35.736045837402344,35.70345687866211,35.70345687866211,0.044483982026576996,-0.0031699459068477154,-1.4256392073808133e-11,0.0,0.0,5.79167366027832,5.79167366027832,1.6744153499603271,1.6744153499603271,0.20062361657619476,0.0,0.0,0.0,0.0,0.26930877566337585,0.017056025564670563,0.20035314559936523,0.35150814056396484,0.5818299651145935,0.0,1.6719417572021484,1.6769624948501587,1.6744153499603271,1.6752086877822876,0.4546582102775574,0.04192907735705376,0.012663573957979679,1.0,3.011230945587158,3.084348201751709,3.078824758529663,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,80,train,43.78327560424805,36.484683990478516,36.492950439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5031144022941589,0.5031144022941589,0.5031328797340393,0.0,-0.010145151056349277,0.4534684121608734,1.0,0.0,1.0,0.0,0.0,0.00032062295940704644,0.0,0.0,0.0,0.0,0.27422717213630676,0.006909497082233429,0.24858501553535461,0.29471707344055176,0.5867443680763245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001262750942260027,0.4618668556213379,0.07322835177183151,0.9936988353729248,0.0,36.492950439453125,36.484683990478516,36.484683990478516,0.04202626645565033,0.008558042347431183,1.9657955818708217e-10,0.0,0.0,5.787453651428223,5.787453651428223,1.682905673980713,1.682905673980713,0.19922611117362976,0.0,0.0,0.0,0.0,0.27422717213630676,0.016363317146897316,0.19226530194282532,0.34789907932281494,0.5867443680763245,0.0,1.679336428642273,1.6857160329818726,1.682905673980713,1.6817107200622559,0.4534684121608734,0.04767460748553276,0.013985816389322281,1.0,3.227592706680298,3.140439748764038,3.067721128463745,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,100,train,30.108478546142578,25.091341018676758,25.085683822631836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5009427070617676,0.5009427070617676,0.500941276550293,0.0,-0.00881973747164011,0.45548078417778015,1.0,0.0,1.0,0.0,0.0,0.0002678413293324411,0.0,0.0,0.0,0.0,0.2763797342777252,0.005646264646202326,0.2547247111797333,0.2945556640625,0.588950514793396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00955083779990673,0.4605165421962738,0.0742291584610939,0.9913811087608337,0.0,25.085683822631836,25.091341018676758,25.091341018676758,0.038842592388391495,-0.004585480783134699,2.0511985165949653e-10,0.0,0.0,5.848677635192871,5.848677158355713,1.6851457357406616,1.6851457357406616,0.18341116607189178,0.0,0.0,0.0,0.0,0.2763797342777252,0.014838807284832,0.21449874341487885,0.3432427942752838,0.588950514793396,0.0,1.680694580078125,1.6880769729614258,1.6851457357406616,1.681524634361267,0.45548078417778015,0.05452418327331543,0.01629057340323925,1.0,3.038987874984741,2.9874188899993896,2.96622371673584,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,120,train,27.05011749267578,22.54346466064453,22.53326416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.499362587928772,0.4993625581264496,0.49936366081237793,0.0,-0.009256755001842976,0.45275574922561646,1.0,0.0,1.0,0.0,0.0,0.0002892678021453321,0.0,0.0,0.0,0.0,0.2798255681991577,0.004603826906532049,0.26465120911598206,0.2965570390224457,0.5923045873641968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000798126682639122,0.4526190459728241,0.07922259718179703,0.990322470664978,0.0,22.53326416015625,22.54346466064453,22.54346466064453,0.03873934969305992,-0.015174373984336853,4.988849611198276e-11,0.0,0.0,5.94047737121582,5.94047737121582,1.6895701885223389,1.6895701885223389,0.1818062961101532,0.0,0.0,0.0,0.0,0.2798255681991577,0.013960340060293674,0.21381086111068726,0.3405294716358185,0.5923045873641968,0.0,1.6846284866333008,1.6926255226135254,1.6895701885223389,1.6834584474563599,0.45275574922561646,0.05920904502272606,0.016836458817124367,1.0,3.0500900745391846,2.97528338432312,2.954303503036499,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,140,train,32.12556076049805,26.77002716064453,26.77766227722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49833524227142334,0.4983352720737457,0.498355895280838,0.0,-0.008970865979790688,0.4520697295665741,1.0,0.0,1.0,0.0,0.0,0.00020612710795830935,0.0,0.0,0.0,0.0,0.2829977869987488,0.004943158011883497,0.26357027888298035,0.2995600700378418,0.5952525734901428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.000639561505522579,0.45185840129852295,0.08092211931943893,0.9888088703155518,0.0,26.77766227722168,26.77002716064453,26.77002716064453,0.03539450466632843,-0.0044915564358234406,-3.237802387312527e-11,0.0,0.0,5.865138053894043,5.865138530731201,1.6929497718811035,1.6929497718811035,0.16275857388973236,0.0,0.0,0.0,0.0,0.2829977869987488,0.014376921579241753,0.21562567353248596,0.3406844437122345,0.5952525734901428,0.0,1.686188817024231,1.6968038082122803,1.6929497718811035,1.6864733695983887,0.4520697295665741,0.06643296778202057,0.017606010660529137,1.0,2.888552188873291,2.885409116744995,2.959045171737671,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,160,train,33.38732147216797,27.82520866394043,27.810556411743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4969501197338104,0.4969501197338104,0.4969433844089508,0.0,-0.009192143566906452,0.4532187581062317,1.0,0.0,1.0,0.0,0.0,0.00019928401161450893,0.0,0.0,0.0,0.0,0.28628721833229065,0.004561947658658028,0.2693049907684326,0.3029066324234009,0.5983160734176636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009222586639225483,0.44903188943862915,0.08411137759685516,0.9875054955482483,0.0,27.810556411743164,27.82520866394043,27.82520866394043,0.03215495124459267,0.0030698776245117188,-7.691661890740775e-11,0.0,0.0,5.868459701538086,5.868459701538086,1.6954805850982666,1.6954805850982666,0.14922381937503815,0.0,0.0,0.0,0.0,0.28628721833229065,0.013967284932732582,0.22004836797714233,0.34832048416137695,0.5983160734176636,0.0,1.6880407333374023,1.6995913982391357,1.6954805850982666,1.6930691003799438,0.4532187581062317,0.06947091966867447,0.01763552986085415,1.0,2.7989892959594727,2.875839948654175,2.9268252849578857,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,180,train,28.173160552978516,23.479137420654297,23.470115661621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49724334478378296,0.49724334478378296,0.4972391724586487,0.0,-0.008603906258940697,0.4523772895336151,1.0,0.0,1.0,0.0,0.0,0.0003158453037030995,0.0,0.0,0.0,0.0,0.28950539231300354,0.004581548739224672,0.2706546485424042,0.306667298078537,0.601219117641449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00012954061094205827,0.4476465582847595,0.0843740776181221,0.9868074059486389,0.0,23.470115661621094,23.479137420654297,23.479137420654297,0.030999770388007164,-0.004158532712608576,-5.2830087526878344e-11,0.0,0.0,6.111817836761475,6.111817836761475,1.6916847229003906,1.6916847229003906,0.14864157140254974,0.0,0.0,0.0,0.0,0.28950533270835876,0.014178373850882053,0.2259007692337036,0.3492237627506256,0.601219117641449,0.0,1.6841198205947876,1.695939064025879,1.6916847229003906,1.695393681526184,0.4523772895336151,0.07335323095321655,0.01707250438630581,1.0,2.8639163970947266,2.7177367210388184,2.766200542449951,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
1,200,train,29.683609008789062,24.740802764892578,24.714035034179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4962576925754547,0.4962576925754547,0.4962458908557892,0.0,-0.009446147829294205,0.4504168927669525,1.0,0.0,1.0,0.0,0.0,0.00029573580832220614,0.0,0.0,0.0,0.0,0.2922219932079315,0.004542535170912743,0.2748430371284485,0.3119373917579651,0.6036269664764404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0077576362527906895,0.4447542130947113,0.08555711060762405,0.9865046143531799,0.0,24.714035034179688,24.740802764892578,24.740802764892578,0.03349602594971657,-0.008693686686456203,-8.13820469347526e-11,0.0,0.0,5.570650100708008,5.570650100708008,1.6975467205047607,1.6975467205047607,0.14582595229148865,0.0,0.0,0.0,0.0,0.2922219932079315,0.01440698467195034,0.23112502694129944,0.3547457158565521,0.6036269664764404,0.0,1.6887397766113281,1.702388882637024,1.6975467205047607,1.697509765625,0.4504168927669525,0.07984238862991333,0.01889243721961975,1.0,2.7899680137634277,2.890934467315674,2.84785532951355,0.0,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.001
