combo_id	status	exit_code	metrics_found	ckpt_dir	backbone	seed	lr	optimizer	weight_decay	grad_clip	dropout	lr_scheduler	lr_milestones	lr_gamma	lambda_envpred	lambda_future_mi	lambda_swap	lambda_mask_sparse	sparse_target	train_loss_scale	mae	mse	rmse	mape	wape	metric_path
stid_mlp_combo_0001	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/stid_mlp/combo_0001	stid_mlp	2024	0.001	adamw	1e-5	3.0	0.1	multistep	[30,60,80]	0.5	0.05	0.01	0.05	1e-3	0.3	normalized	14.9676706210987	567.4492645951004	23.821193601394125	10.350437185785792	7.137911379874289	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/stid_mlp/combo_0001/best_test_metrics.json
graphwavenet_combo_0002	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/graphwavenet/combo_0002	graphwavenet	2024	0.001	adamw	1e-4	5.0	0.3	multistep	[30,60,80]	0.5	0.05	0.01	0.05	1e-3	0.3	normalized	58.199644758894635	8869.742535015484	94.17931054650742	84.04214951798723	33.26723098754883	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/graphwavenet/combo_0002/best_test_metrics.json
agcrn_combo_0003	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/agcrn/combo_0003	agcrn	2024	0.001	adamw	1e-5	5.0	0.1	multistep	[30,60,80]	0.5	0.05	0.01	0.05	1e-3	0.3	normalized	14.71591940012064	576.421868470338	24.00878731777884	9.160161014075753	6.910930607769941	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/agcrn/combo_0003/best_test_metrics.json
stid_mlp_combo_0004	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/stid_mlp/combo_0004	stid_mlp	2024	0.001	adamw	1e-5	3.0	0.1	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.3	normalized	15.219861928407136	581.635758133622	24.117125826549522	10.24907432590519	7.234443393913475	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/stid_mlp/combo_0004/best_test_metrics.json
graphwavenet_combo_0005	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/graphwavenet/combo_0005	graphwavenet	2024	0.001	adamw	1e-4	5.0	0.3	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.3	normalized	14.613875337549159	552.9036487201313	23.513903306770047	9.421734573604825	6.89904058301771	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/graphwavenet/combo_0005/best_test_metrics.json
agcrn_combo_0006	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/agcrn/combo_0006	agcrn	2024	0.001	adamw	1e-5	5.0	0.1	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.3	normalized	14.88922000146127	584.436935974671	24.175130526528104	9.230163612881222	7.003125624613719	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_tricks_sweep/agcrn/combo_0006/best_test_metrics.json
